gene,GO.term,type
RAB13,GO:0030054,C
RAB23,GO:0030054,C
RABAC1,GO:0030054,C
RAD51C,GO:0030054,C
RAI14,GO:0030054,C
RAP1A,GO:0030054,C
RAPSN,GO:0030054,C
RASGRP2,GO:0030054,C
RGS12,GO:0030054,C
RGS14,GO:0030054,C
RGS17,GO:0030054,C
RHOA,GO:0030054,C
RIMBP2,GO:0030054,C
RIMS1,GO:0030054,C
RIMS2,GO:0030054,C
RIMS3,GO:0030054,C
RIMS4,GO:0030054,C
RNF112,GO:0030054,C
ROGDI,GO:0030054,C
RPH3A,GO:0030054,C
RPS6KB1,GO:0030054,C
RSC1A1,GO:0030054,C
RUFY3,GO:0030054,C
RUSC1,GO:0030054,C
S100A14,GO:0030054,C
S100A9,GO:0030054,C
SAMD4A,GO:0030054,C
SARM1,GO:0030054,C
SCAMP5,GO:0030054,C
SCIN,GO:0030054,C
SCRIB,GO:0030054,C
SDK1,GO:0030054,C
SDK2,GO:0030054,C
SEMA4C,GO:0030054,C
SEPT11,GO:0030054,C
SEPT3,GO:0030054,C
SH2D5,GO:0030054,C
SH3GL1,GO:0030054,C
SH3PXD2A,GO:0030054,C
SH3PXD2B,GO:0030054,C
SHANK1,GO:0030054,C
SHANK2,GO:0030054,C
SHANK3,GO:0030054,C
SHARPIN,GO:0030054,C
SHC4,GO:0030054,C
SIGMAR1,GO:0030054,C
SIPA1L1,GO:0030054,C
SLC16A1,GO:0030054,C
SLC17A5,GO:0030054,C
SLC17A6,GO:0030054,C
SLC17A7,GO:0030054,C
SLC17A8,GO:0030054,C
SLC18A1,GO:0030054,C
SLC30A3,GO:0030054,C
SLC5A7,GO:0030054,C
SLC6A17,GO:0030054,C
SLC7A2,GO:0030054,C
SLC8A3,GO:0030054,C
SLC9B2,GO:0030054,C
SLITRK1,GO:0030054,C
SLX4,GO:0030054,C
SMAGP,GO:0030054,C
SMC5,GO:0030054,C
SNAP25,GO:0030054,C
SNAPIN,GO:0030054,C
SNCA,GO:0030054,C
SNPH,GO:0030054,C
SNTA1,GO:0030054,C
SPTBN2,GO:0030054,C
SRGAP2,GO:0030054,C
SRPX2,GO:0030054,C
SSPN,GO:0030054,C
STON2,GO:0030054,C
STX1A,GO:0030054,C
STXBP5,GO:0030054,C
SV2B,GO:0030054,C
SV2C,GO:0030054,C
SVOP,GO:0030054,C
SYAP1,GO:0030054,C
SYN1,GO:0030054,C
SYN2,GO:0030054,C
SYN3,GO:0030054,C
SYNDIG1,GO:0030054,C
SYNGR1,GO:0030054,C
SYNGR2,GO:0030054,C
SYNGR3,GO:0030054,C
SYNJ2BP-COX16,GO:0030054,C
SYNJ2BP,GO:0030054,C
SYNPO2L,GO:0030054,C
SYNPR,GO:0030054,C
SYP,GO:0030054,C
SYT11,GO:0030054,C
SYT12,GO:0030054,C
SYT1,GO:0030054,C
SYT2,GO:0030054,C
SYT4,GO:0030054,C
SYT5,GO:0030054,C
SYT6,GO:0030054,C
SYT7,GO:0030054,C
SYT9,GO:0030054,C
TANC1,GO:0030054,C
TBC1D24,GO:0030054,C
TBC1D2,GO:0030054,C
TCAF2,GO:0030054,C
TENM2,GO:0030054,C
TES,GO:0030054,C
TJP1,GO:0030054,C
TJP2,GO:0030054,C
TMEM108,GO:0030054,C
TMEM230,GO:0030054,C
TMEM47,GO:0030054,C
TMUB1,GO:0030054,C
TOR1A,GO:0030054,C
TP53BP2,GO:0030054,C
TP73,GO:0030054,C
TPRG1L,GO:0030054,C
TRIM9,GO:0030054,C
TRPV1,GO:0030054,C
TSPAN1,GO:0030054,C
TULP1,GO:0030054,C
UNC13A,GO:0030054,C
UNC13B,GO:0030054,C
UNC5C,GO:0030054,C
UTRN,GO:0030054,C
VAMP1,GO:0030054,C
VAMP2,GO:0030054,C
VAMP3,GO:0030054,C
VAMP7,GO:0030054,C
VWC2,GO:0030054,C
VWC2L,GO:0030054,C
WDR1,GO:0030054,C
ZC4H2,GO:0030054,C
ZDHHC17,GO:0030054,C
ZNRF1,GO:0030054,C
ZNRF2,GO:0030054,C
B4GALT1,GO:0030057,C
CDSN,GO:0030057,C
DSC1,GO:0030057,C
DSC2,GO:0030057,C
DSC3,GO:0030057,C
DSG1,GO:0030057,C
DSG2,GO:0030057,C
DSG3,GO:0030057,C
DSG4,GO:0030057,C
DSP,GO:0030057,C
EVPL,GO:0030057,C
JAM3,GO:0030057,C
JUP,GO:0030057,C
KAZN,GO:0030057,C
KLHL24,GO:0030057,C
PERP,GO:0030057,C
PKP1,GO:0030057,C
PKP2,GO:0030057,C
PKP3,GO:0030057,C
PKP4,GO:0030057,C
PNN,GO:0030057,C
POF1B,GO:0030057,C
PPL,GO:0030057,C
TCHP,GO:0030057,C
UBA1,GO:0030057,C
ANKRD27,GO:0030133,C
AP1AR,GO:0030133,C
AP1G2,GO:0030133,C
AP3S1,GO:0030133,C
APH1B,GO:0030133,C
ARCN1,GO:0030133,C
ASTL,GO:0030133,C
ATP13A2,GO:0030133,C
AZIN2,GO:0030133,C
BET1,GO:0030133,C
BGN,GO:0030133,C
BLOC1S3,GO:0030133,C
BLOC1S5,GO:0030133,C
BLOC1S5-TXNDC5,GO:0030133,C
BLOC1S6,GO:0030133,C
C1QTNF5,GO:0030133,C
CAV2,GO:0030133,C
CD55,GO:0030133,C
CD59,GO:0030133,C
CHP1,GO:0030133,C
CNST,GO:0030133,C
COPA,GO:0030133,C
COPB1,GO:0030133,C
COPB2,GO:0030133,C
COPE,GO:0030133,C
COPG1,GO:0030133,C
COPG2,GO:0030133,C
COPZ1,GO:0030133,C
COPZ2,GO:0030133,C
CPA3,GO:0030133,C
CRISPLD2,GO:0030133,C
DEFA5,GO:0030133,C
EDN1,GO:0030133,C
ERP29,GO:0030133,C
FGFR3,GO:0030133,C
FGFR4,GO:0030133,C
FGFRL1,GO:0030133,C
FOLR1,GO:0030133,C
GALNT15,GO:0030133,C
GOLGA5,GO:0030133,C
GOLIM4,GO:0030133,C
GOSR1,GO:0030133,C
HCK,GO:0030133,C
IGF2R,GO:0030133,C
IL33,GO:0030133,C
INS,GO:0030133,C
KDELR1,GO:0030133,C
KDELR2,GO:0030133,C
KDELR3,GO:0030133,C
M6PR,GO:0030133,C
MYRIP,GO:0030133,C
NPTX1,GO:0030133,C
NRSN1,GO:0030133,C
NRSN2,GO:0030133,C
NTS,GO:0030133,C
OVGP1,GO:0030133,C
PCSK1,GO:0030133,C
PCSK2,GO:0030133,C
PLEKHF2,GO:0030133,C
PLIN3,GO:0030133,C
PRG2,GO:0030133,C
RAB11A,GO:0030133,C
RAB1B,GO:0030133,C
RAB3D,GO:0030133,C
RAB9A,GO:0030133,C
RABEPK,GO:0030133,C
SCAMP2,GO:0030133,C
SEC22B,GO:0030133,C
SIPA1,GO:0030133,C
SPX,GO:0030133,C
SSPN,GO:0030133,C
SURF4,GO:0030133,C
SYT13,GO:0030133,C
TGOLN2,GO:0030133,C
TMED10,GO:0030133,C
TMED2,GO:0030133,C
TMED3,GO:0030133,C
TMED7,GO:0030133,C
TMED9,GO:0030133,C
TMEM168,GO:0030133,C
TMEM187,GO:0030133,C
TRIP11,GO:0030133,C
USO1,GO:0030133,C
VAMP3,GO:0030133,C
VAMP4,GO:0030133,C
VGF,GO:0030133,C
YIPF1,GO:0030133,C
YIPF2,GO:0030133,C
YIPF3,GO:0030133,C
YKT6,GO:0030133,C
APP,GO:0030134,C
COL7A1,GO:0030134,C
CTSC,GO:0030134,C
CTSZ,GO:0030134,C
DDHD2,GO:0030134,C
ERGIC2,GO:0030134,C
ERGIC3,GO:0030134,C
F5,GO:0030134,C
F8,GO:0030134,C
GOLGA2,GO:0030134,C
IER3IP1,GO:0030134,C
KLHL12,GO:0030134,C
LMAN1,GO:0030134,C
LMAN1L,GO:0030134,C
LMAN2,GO:0030134,C
LMAN2L,GO:0030134,C
PCSK9,GO:0030134,C
PITPNM3,GO:0030134,C
SEC23IP,GO:0030134,C
SEC31A,GO:0030134,C
SERPINA1,GO:0030134,C
STX17,GO:0030134,C
TEX261,GO:0030134,C
TICAM2,GO:0030134,C
TMED10,GO:0030134,C
TMED1,GO:0030134,C
TMED2,GO:0030134,C
TMED3,GO:0030134,C
TMED4,GO:0030134,C
TMED5,GO:0030134,C
TMED6,GO:0030134,C
TMED7,GO:0030134,C
TMED7-TICAM2,GO:0030134,C
TMED9,GO:0030134,C
VANGL2,GO:0030134,C
YIF1A,GO:0030134,C
YIF1B,GO:0030134,C
YIPF5,GO:0030134,C
YIPF6,GO:0030134,C
AAK1,GO:0030136,C
ABCB4,GO:0030136,C
AP1G1,GO:0030136,C
ASTN1,GO:0030136,C
ASTN2,GO:0030136,C
BCAP31,GO:0030136,C
CLINT1,GO:0030136,C
CLTC,GO:0030136,C
CLTCL1,GO:0030136,C
CLVS1,GO:0030136,C
CLVS2,GO:0030136,C
DAB2,GO:0030136,C
DENND1A,GO:0030136,C
DENND1B,GO:0030136,C
DENND1C,GO:0030136,C
DVL1,GO:0030136,C
EPN3,GO:0030136,C
FCHO1,GO:0030136,C
FCHO2,GO:0030136,C
FOLR1,GO:0030136,C
GGA2,GO:0030136,C
GPR107,GO:0030136,C
HIP1,GO:0030136,C
HIP1R,GO:0030136,C
IGF2R,GO:0030136,C
LRP1,GO:0030136,C
MALL,GO:0030136,C
MLC1,GO:0030136,C
NUMB,GO:0030136,C
OCRL,GO:0030136,C
PICALM,GO:0030136,C
PIK3C2A,GO:0030136,C
RGS19,GO:0030136,C
SCAMP1,GO:0030136,C
SCYL2,GO:0030136,C
SGIP1,GO:0030136,C
SH3BP4,GO:0030136,C
SLC2A4,GO:0030136,C
SNAP91,GO:0030136,C
SNX18,GO:0030136,C
SNX3,GO:0030136,C
SNX9,GO:0030136,C
SORT1,GO:0030136,C
STON2,GO:0030136,C
STX6,GO:0030136,C
TNK2,GO:0030136,C
VAMP2,GO:0030136,C
VAMP3,GO:0030136,C
VPS11,GO:0030136,C
VPS16,GO:0030136,C
VPS18,GO:0030136,C
VPS33A,GO:0030136,C
VPS33B,GO:0030136,C
VPS41,GO:0030136,C
VTI1A,GO:0030136,C
WIPI1,GO:0030136,C
ABCA1,GO:0030139,C
AMN,GO:0030139,C
AMOT,GO:0030139,C
APOA1,GO:0030139,C
ARF6,GO:0030139,C
ARRB2,GO:0030139,C
CD207,GO:0030139,C
CD2AP,GO:0030139,C
CUBN,GO:0030139,C
DAB2IP,GO:0030139,C
DPP4,GO:0030139,C
DRD2,GO:0030139,C
DRD3,GO:0030139,C
DYSF,GO:0030139,C
EHD3,GO:0030139,C
FFAR4,GO:0030139,C
FLOT2,GO:0030139,C
GIPC1,GO:0030139,C
GOLIM4,GO:0030139,C
HEATR5A,GO:0030139,C
HEATR5B,GO:0030139,C
HYAL2,GO:0030139,C
IGF2R,GO:0030139,C
ITSN1,GO:0030139,C
LPAR1,GO:0030139,C
LPAR2,GO:0030139,C
LRP2,GO:0030139,C
MTSS1,GO:0030139,C
MYO6,GO:0030139,C
NLGN3,GO:0030139,C
OCLN,GO:0030139,C
PIK3C2B,GO:0030139,C
PLD1,GO:0030139,C
PLEKHG5,GO:0030139,C
RAB11FIP3,GO:0030139,C
RAB11FIP4,GO:0030139,C
RAB13,GO:0030139,C
RAB17,GO:0030139,C
RAB20,GO:0030139,C
RAB24,GO:0030139,C
RAB5A,GO:0030139,C
RAB5B,GO:0030139,C
RAB5C,GO:0030139,C
RABEP1,GO:0030139,C
RALA,GO:0030139,C
RAPGEF2,GO:0030139,C
RAPGEF6,GO:0030139,C
SFTPD,GO:0030139,C
SH3KBP1,GO:0030139,C
STX7,GO:0030139,C
TF,GO:0030139,C
TIRAP,GO:0030139,C
VPS11,GO:0030139,C
ANGPTL6,GO:0030141,C
ATP7A,GO:0030141,C
AVP,GO:0030141,C
BAIAP2,GO:0030141,C
BRCA2,GO:0030141,C
CARTPT,GO:0030141,C
CBARP,GO:0030141,C
CDC42,GO:0030141,C
CHGA,GO:0030141,C
CHGB,GO:0030141,C
CLCN3,GO:0030141,C
COL1A1,GO:0030141,C
CPA3,GO:0030141,C
CPE,GO:0030141,C
CRHBP,GO:0030141,C
CTSG,GO:0030141,C
CTSV,GO:0030141,C
CYBA,GO:0030141,C
EBAG9,GO:0030141,C
ELANE,GO:0030141,C
FSTL3,GO:0030141,C
FSTL4,GO:0030141,C
GAL,GO:0030141,C
GARS,GO:0030141,C
GHRHR,GO:0030141,C
HCRT,GO:0030141,C
HILPDA,GO:0030141,C
HSPD1,GO:0030141,C
IL1B,GO:0030141,C
KLK10,GO:0030141,C
KLK11,GO:0030141,C
KLK13,GO:0030141,C
KLK15,GO:0030141,C
KLK1,GO:0030141,C
KLK2,GO:0030141,C
KLK3,GO:0030141,C
KLK4,GO:0030141,C
KLK5,GO:0030141,C
KLK6,GO:0030141,C
KLK7,GO:0030141,C
KLK8,GO:0030141,C
KLK9,GO:0030141,C
LACRT,GO:0030141,C
LTF,GO:0030141,C
MPO,GO:0030141,C
NPPC,GO:0030141,C
OLFM4,GO:0030141,C
OXT,GO:0030141,C
PCSK1N,GO:0030141,C
PCSK2,GO:0030141,C
PCSK5,GO:0030141,C
PLA2G1B,GO:0030141,C
PLA2G2A,GO:0030141,C
PLAT,GO:0030141,C
POMC,GO:0030141,C
PRL,GO:0030141,C
PTPRN,GO:0030141,C
RAB11FIP5,GO:0030141,C
RAB27A,GO:0030141,C
RAB27B,GO:0030141,C
RAB3B,GO:0030141,C
RNPEP,GO:0030141,C
RPH3A,GO:0030141,C
SCG2,GO:0030141,C
SCG5,GO:0030141,C
SCGB1A1,GO:0030141,C
SLC30A5,GO:0030141,C
SLC30A8,GO:0030141,C
SNAPIN,GO:0030141,C
SNX10,GO:0030141,C
SPACA3,GO:0030141,C
SYPL1,GO:0030141,C
TFF3,GO:0030141,C
THBS1,GO:0030141,C
TOR1A,GO:0030141,C
TRH,GO:0030141,C
VAMP2,GO:0030141,C
VAMP3,GO:0030141,C
VAMP7,GO:0030141,C
VEGFA,GO:0030141,C
A4GALT,GO:0030173,C
ACER3,GO:0030173,C
B4GALNT1,GO:0030173,C
B4GALNT2,GO:0030173,C
B4GAT1,GO:0030173,C
CASD1,GO:0030173,C
CHST12,GO:0030173,C
CSGALNACT1,GO:0030173,C
CSGALNACT2,GO:0030173,C
ENTPD4,GO:0030173,C
ERGIC2,GO:0030173,C
ERGIC3,GO:0030173,C
FKTN,GO:0030173,C
GALNT2,GO:0030173,C
IER3IP1,GO:0030173,C
LFNG,GO:0030173,C
MAN1C1,GO:0030173,C
MFNG,GO:0030173,C
PCSK7,GO:0030173,C
POMGNT1,GO:0030173,C
QSOX1,GO:0030173,C
QSOX2,GO:0030173,C
RER1,GO:0030173,C
RFNG,GO:0030173,C
SAMD8,GO:0030173,C
SGMS1,GO:0030173,C
SGMS2,GO:0030173,C
SLC35A1,GO:0030173,C
SLC35A2,GO:0030173,C
SLC35A3,GO:0030173,C
SLC35A4,GO:0030173,C
SLC35A5,GO:0030173,C
SLC35B1,GO:0030173,C
SLC35B2,GO:0030173,C
SLC35B3,GO:0030173,C
SLC35B4,GO:0030173,C
SLC39A13,GO:0030173,C
STEAP2,GO:0030173,C
SYS1-DBNDD2,GO:0030173,C
SYS1,GO:0030173,C
SYT4,GO:0030173,C
TBC1D20,GO:0030173,C
TEX261,GO:0030173,C
TPST1,GO:0030173,C
TVP23A,GO:0030173,C
TVP23B,GO:0030173,C
TVP23C,GO:0030173,C
UBIAD1,GO:0030173,C
UNC50,GO:0030173,C
YIF1A,GO:0030173,C
YIF1B,GO:0030173,C
ZDHHC20,GO:0030173,C
ACPP,GO:0030175,C
ACTA1,GO:0030175,C
ACTA2,GO:0030175,C
ACTC1,GO:0030175,C
ACTG2,GO:0030175,C
ACTN2,GO:0030175,C
ADGRA2,GO:0030175,C
ARL4C,GO:0030175,C
B4GALT1,GO:0030175,C
BAIAP2,GO:0030175,C
CBX6,GO:0030175,C
CD302,GO:0030175,C
CDC42,GO:0030175,C
CDK5,GO:0030175,C
CXADR,GO:0030175,C
DAG1,GO:0030175,C
DEF6,GO:0030175,C
DMD,GO:0030175,C
DNALI1,GO:0030175,C
DYNC1H1,GO:0030175,C
ENAH,GO:0030175,C
EPHA4,GO:0030175,C
ERMN,GO:0030175,C
EZR,GO:0030175,C
FARP1,GO:0030175,C
FAT1,GO:0030175,C
FGD4,GO:0030175,C
FGF13,GO:0030175,C
FSCN1,GO:0030175,C
GPM6A,GO:0030175,C
IGF2BP1,GO:0030175,C
INPPL1,GO:0030175,C
IQGAP2,GO:0030175,C
ITGA6,GO:0030175,C
ITGB1,GO:0030175,C
KITLG,GO:0030175,C
LCP1,GO:0030175,C
MSN,GO:0030175,C
MTM1,GO:0030175,C
MYO1B,GO:0030175,C
MYO1G,GO:0030175,C
MYO3A,GO:0030175,C
NGDN,GO:0030175,C
NPTX2,GO:0030175,C
PDPN,GO:0030175,C
PODXL,GO:0030175,C
PPP1R9A,GO:0030175,C
PPP1R9B,GO:0030175,C
RAPGEF3,GO:0030175,C
RAPH1,GO:0030175,C
RDX,GO:0030175,C
RUFY3,GO:0030175,C
SHTN1,GO:0030175,C
SLC9A3R1,GO:0030175,C
SPATA13,GO:0030175,C
SRCIN1,GO:0030175,C
TENM2,GO:0030175,C
TIAM2,GO:0030175,C
TRPV4,GO:0030175,C
TWF1,GO:0030175,C
TWF2,GO:0030175,C
UBE2Q1,GO:0030175,C
UTRN,GO:0030175,C
VCAM1,GO:0030175,C
VIL1,GO:0030175,C
WASH3P,GO:0030175,C
ABCB9,GO:0030176,C
ACER3,GO:0030176,C
ALG3,GO:0030176,C
AMFR,GO:0030176,C
ANKLE2,GO:0030176,C
ARL6IP1,GO:0030176,C
ATF6B,GO:0030176,C
ATF6,GO:0030176,C
AUP1,GO:0030176,C
BFAR,GO:0030176,C
BNIP1,GO:0030176,C
BSCL2,GO:0030176,C
CLN3,GO:0030176,C
CPT1C,GO:0030176,C
DCSTAMP,GO:0030176,C
DERL1,GO:0030176,C
DERL2,GO:0030176,C
DERL3,GO:0030176,C
DGAT2,GO:0030176,C
DHCR7,GO:0030176,C
DHRS9,GO:0030176,C
DNAJB12,GO:0030176,C
DOLK,GO:0030176,C
DOLPP1,GO:0030176,C
DPAGT1,GO:0030176,C
DPM2,GO:0030176,C
DPM3,GO:0030176,C
EDEM1,GO:0030176,C
EIF2AK3,GO:0030176,C
ELOVL1,GO:0030176,C
ELOVL2,GO:0030176,C
ELOVL3,GO:0030176,C
ELOVL4,GO:0030176,C
ELOVL5,GO:0030176,C
ELOVL6,GO:0030176,C
ELOVL7,GO:0030176,C
EMC6,GO:0030176,C
ERGIC2,GO:0030176,C
ERGIC3,GO:0030176,C
ERN1,GO:0030176,C
ESYT1,GO:0030176,C
EXT1,GO:0030176,C
FICD,GO:0030176,C
FITM1,GO:0030176,C
FITM2,GO:0030176,C
FKBP8,GO:0030176,C
G6PC,GO:0030176,C
HSPA5,GO:0030176,C
LRIT1,GO:0030176,C
MARCH6,GO:0030176,C
MBOAT4,GO:0030176,C
PIGG,GO:0030176,C
PIGK,GO:0030176,C
PIGT,GO:0030176,C
PIGU,GO:0030176,C
PORCN,GO:0030176,C
PREB,GO:0030176,C
RCE1,GO:0030176,C
RHBDD1,GO:0030176,C
RRBP1,GO:0030176,C
RTN1,GO:0030176,C
RTN2,GO:0030176,C
RTN4,GO:0030176,C
SACM1L,GO:0030176,C
SAMD8,GO:0030176,C
SARAF,GO:0030176,C
SEC61A1,GO:0030176,C
SEC62,GO:0030176,C
SEC63,GO:0030176,C
SGMS1,GO:0030176,C
SGMS2,GO:0030176,C
SGPL1,GO:0030176,C
SLC27A2,GO:0030176,C
SLC27A5,GO:0030176,C
SLC35B1,GO:0030176,C
SLC35B2,GO:0030176,C
SLC35B3,GO:0030176,C
SLC35B4,GO:0030176,C
SLC37A1,GO:0030176,C
SLC37A2,GO:0030176,C
SLC37A3,GO:0030176,C
SLC37A4,GO:0030176,C
SPCS1,GO:0030176,C
STIM1,GO:0030176,C
SYVN1,GO:0030176,C
TAP1,GO:0030176,C
TAP2,GO:0030176,C
TAPT1,GO:0030176,C
TBL2,GO:0030176,C
TECR,GO:0030176,C
TEX261,GO:0030176,C
TM7SF2,GO:0030176,C
TMCO1,GO:0030176,C
TMEM33,GO:0030176,C
TRAM1,GO:0030176,C
UBXN8,GO:0030176,C
WFS1,GO:0030176,C
XXYLT1,GO:0030176,C
ZFYVE27,GO:0030176,C
ZMPSTE24,GO:0030176,C
ATP6V1G2,GO:0030285,C
GABRA2,GO:0030285,C
LAMP1,GO:0030285,C
MAL2,GO:0030285,C
OPRD1,GO:0030285,C
OPRK1,GO:0030285,C
PTPRN2,GO:0030285,C
PTPRS,GO:0030285,C
SLC17A6,GO:0030285,C
SLC17A7,GO:0030285,C
SLC17A8,GO:0030285,C
SLC30A3,GO:0030285,C
SLC32A1,GO:0030285,C
SLC6A17,GO:0030285,C
SLC6A9,GO:0030285,C
STX10,GO:0030285,C
STX12,GO:0030285,C
STX1A,GO:0030285,C
STX6,GO:0030285,C
SV2A,GO:0030285,C
SV2C,GO:0030285,C
SYNGR1,GO:0030285,C
SYP,GO:0030285,C
SYT11,GO:0030285,C
SYT1,GO:0030285,C
SYT4,GO:0030285,C
SYT9,GO:0030285,C
VAMP1,GO:0030285,C
VAMP3,GO:0030285,C
VAMP4,GO:0030285,C
VAMP7,GO:0030285,C
WFS1,GO:0030285,C
DCTN1,GO:0030286,C
DCTN2,GO:0030286,C
DNAH10,GO:0030286,C
DNAH11,GO:0030286,C
DNAH14,GO:0030286,C
DNAH1,GO:0030286,C
DNAH2,GO:0030286,C
DNAH3,GO:0030286,C
DNAH5,GO:0030286,C
DNAH6,GO:0030286,C
DNAH7,GO:0030286,C
DNAH8,GO:0030286,C
DNAH9,GO:0030286,C
DNAI1,GO:0030286,C
DNAI2,GO:0030286,C
DNAL4,GO:0030286,C
DNALI1,GO:0030286,C
DNHD1,GO:0030286,C
DYNC1H1,GO:0030286,C
DYNC1I1,GO:0030286,C
DYNC1I2,GO:0030286,C
DYNC2H1,GO:0030286,C
DYNLL1,GO:0030286,C
DYNLL2,GO:0030286,C
HDAC6,GO:0030286,C
TCTE3,GO:0030286,C
WDR34,GO:0030286,C
WDR60,GO:0030286,C
WDR63,GO:0030286,C
ADRA1A,GO:0030315,C
AHNAK2,GO:0030315,C
AHNAK,GO:0030315,C
AKAP6,GO:0030315,C
ANK2,GO:0030315,C
ANK3,GO:0030315,C
ATP1A1,GO:0030315,C
ATP1A2,GO:0030315,C
ATP2B4,GO:0030315,C
BIN1,GO:0030315,C
CACNA1S,GO:0030315,C
CACNG1,GO:0030315,C
CAPN3,GO:0030315,C
CAV3,GO:0030315,C
CLTC,GO:0030315,C
DYSF,GO:0030315,C
EZR,GO:0030315,C
FXYD1,GO:0030315,C
GOT2,GO:0030315,C
KCNJ11,GO:0030315,C
KCNJ2,GO:0030315,C
KCNJ3,GO:0030315,C
KCNJ5,GO:0030315,C
NOS1AP,GO:0030315,C
NOS1,GO:0030315,C
PPP3CB,GO:0030315,C
PRX,GO:0030315,C
RDX,GO:0030315,C
RTN2,GO:0030315,C
RYR1,GO:0030315,C
SCN1A,GO:0030315,C
SCN1B,GO:0030315,C
SCN2A,GO:0030315,C
SCN5A,GO:0030315,C
SLC2A4,GO:0030315,C
SLC30A1,GO:0030315,C
SLC8A1,GO:0030315,C
SLC9A1,GO:0030315,C
SRI,GO:0030315,C
STAC,GO:0030315,C
STBD1,GO:0030315,C
TGFB3,GO:0030315,C
ACADM,GO:0030424,C
ADAM21,GO:0030424,C
ADAM22,GO:0030424,C
ADCY9,GO:0030424,C
ADGRL1,GO:0030424,C
ADGRL3,GO:0030424,C
ADNP,GO:0030424,C
ALCAM,GO:0030424,C
AMIGO1,GO:0030424,C
ANXA3,GO:0030424,C
APP,GO:0030424,C
ATAT1,GO:0030424,C
ATCAY,GO:0030424,C
ATG7,GO:0030424,C
ATL1,GO:0030424,C
ATP1A3,GO:0030424,C
AVIL,GO:0030424,C
AZIN2,GO:0030424,C
BACE1,GO:0030424,C
BAG2,GO:0030424,C
BDNF,GO:0030424,C
BIN1,GO:0030424,C
BSG,GO:0030424,C
BSN,GO:0030424,C
C4A,GO:0030424,C
C4B,GO:0030424,C
CA2,GO:0030424,C
CADM2,GO:0030424,C
CALB1,GO:0030424,C
CALCR,GO:0030424,C
CANX,GO:0030424,C
CCK,GO:0030424,C
CCSAP,GO:0030424,C
CDK5,GO:0030424,C
CDK5R1,GO:0030424,C
CNTF,GO:0030424,C
CNTN2,GO:0030424,C
CNTN4,GO:0030424,C
CNTN6,GO:0030424,C
CNTNAP2,GO:0030424,C
COBL,GO:0030424,C
COMT,GO:0030424,C
CORO1A,GO:0030424,C
CPNE6,GO:0030424,C
CPT1C,GO:0030424,C
CREB1,GO:0030424,C
CRHR2,GO:0030424,C
CRYAB,GO:0030424,C
CST3,GO:0030424,C
CTNNA2,GO:0030424,C
CYP17A1,GO:0030424,C
DAB2IP,GO:0030424,C
DCC,GO:0030424,C
DCTN1,GO:0030424,C
DDC,GO:0030424,C
DNM1,GO:0030424,C
DNM2,GO:0030424,C
DNM3,GO:0030424,C
DOCK7,GO:0030424,C
DRD2,GO:0030424,C
DSCAM,GO:0030424,C
DSCAML1,GO:0030424,C
DTNA,GO:0030424,C
DTNBP1,GO:0030424,C
DYRK1A,GO:0030424,C
EMB,GO:0030424,C
EPHA4,GO:0030424,C
EPHA5,GO:0030424,C
EPHB1,GO:0030424,C
EPHB2,GO:0030424,C
FAM168B,GO:0030424,C
FEZ1,GO:0030424,C
FEZ2,GO:0030424,C
FGF13,GO:0030424,C
FMR1,GO:0030424,C
FXR1,GO:0030424,C
FXR2,GO:0030424,C
FZD3,GO:0030424,C
FZD5,GO:0030424,C
GABRG2,GO:0030424,C
GAD2,GO:0030424,C
GARS,GO:0030424,C
GDI1,GO:0030424,C
GHRL,GO:0030424,C
GLDN,GO:0030424,C
GPER1,GO:0030424,C
GRIK3,GO:0030424,C
GRIPAP1,GO:0030424,C
GRM2,GO:0030424,C
GRM3,GO:0030424,C
GRM7,GO:0030424,C
GSK3B,GO:0030424,C
HCFC1,GO:0030424,C
HCN1,GO:0030424,C
HDAC6,GO:0030424,C
HOMER1,GO:0030424,C
HPCA,GO:0030424,C
HSPA8,GO:0030424,C
HTR2A,GO:0030424,C
HTR3A,GO:0030424,C
HTT,GO:0030424,C
IGF1R,GO:0030424,C
IGHMBP2,GO:0030424,C
IGSF9,GO:0030424,C
IL1RAPL1,GO:0030424,C
IL31RA,GO:0030424,C
INPP5F,GO:0030424,C
INSR,GO:0030424,C
INSRR,GO:0030424,C
IQCJ-SCHIP1,GO:0030424,C
IQGAP1,GO:0030424,C
IREB2,GO:0030424,C
IRX3,GO:0030424,C
KCNA1,GO:0030424,C
KCNA2,GO:0030424,C
KCNA3,GO:0030424,C
KCNA4,GO:0030424,C
KCNB1,GO:0030424,C
KCNC1,GO:0030424,C
KCNC2,GO:0030424,C
KCNC3,GO:0030424,C
KCNC4,GO:0030424,C
KCNH1,GO:0030424,C
KIAA1107,GO:0030424,C
KIF13B,GO:0030424,C
KIF1A,GO:0030424,C
KIF1B,GO:0030424,C
KIF1C,GO:0030424,C
KIRREL3,GO:0030424,C
KLHL20,GO:0030424,C
KLHL24,GO:0030424,C
L1CAM,GO:0030424,C
LDLRAP1,GO:0030424,C
LLGL1,GO:0030424,C
LMTK3,GO:0030424,C
LPAR3,GO:0030424,C
LRFN3,GO:0030424,C
LRP2,GO:0030424,C
LRP8,GO:0030424,C
LRRK2,GO:0030424,C
LRRTM1,GO:0030424,C
LSM1,GO:0030424,C
MACO1,GO:0030424,C
MAF1,GO:0030424,C
