System,Standard,SGD,type,GO.term
YER171W,RAD3,S000000973,F,GO:0016787
YER172C,BRR2,S000000974,F,GO:0016787
YER176W,ECM32,S000000978,F,GO:0016787
YER190W,YRF1-2,S000000992,F,GO:0016787
YFL002C,SPB4,S000001894,F,GO:0016787
YFL002W-A,YFL002W-A,S000002962,F,GO:0016787
YFL025C,BST1,S000001869,F,GO:0016787
YFL044C,OTU1,S000001850,F,GO:0016787
YFL060C,SNO3,S000001834,F,GO:0016787
YFL066C,YFL066C,S000001828,F,GO:0016787
YFR004W,RPN11,S000001900,F,GO:0016787
YFR006W,YFR006W,S000001902,F,GO:0016787
YFR010W,UBP6,S000001906,F,GO:0016787
YFR025C,HIS2,S000001921,F,GO:0016787
YFR028C,CDC14,S000001924,F,GO:0016787
YFR038W,IRC5,S000001934,F,GO:0016787
YFR044C,DUG1,S000001940,F,GO:0016787
YFR050C,PRE4,S000001946,F,GO:0016787
YGL006W,PMC1,S000002974,F,GO:0016787
YGL008C,PMA1,S000002976,F,GO:0016787
YGL011C,SCL1,S000002979,F,GO:0016787
YGL027C,CWH41,S000002995,F,GO:0016787
YGL028C,SCW11,S000002996,F,GO:0016787
YGL037C,PNC1,S000003005,F,GO:0016787
YGL048C,RPT6,S000003016,F,GO:0016787
YGL064C,MRH4,S000003032,F,GO:0016787
YGL067W,NPY1,S000003035,F,GO:0016787
YGL078C,DBP3,S000003046,F,GO:0016787
YGL085W,LCL3,S000003053,F,GO:0016787
YGL092W,NUP145,S000003060,F,GO:0016787
YGL094C,PAN2,S000003062,F,GO:0016787
YGL099W,LSG1,S000003067,F,GO:0016787
YGL120C,PRP43,S000003088,F,GO:0016787
YGL144C,ROG1,S000003112,F,GO:0016787
YGL150C,INO80,S000003118,F,GO:0016787
YGL156W,AMS1,S000003124,F,GO:0016787
YGL163C,RAD54,S000003131,F,GO:0016787
YGL167C,PMR1,S000003135,F,GO:0016787
YGL171W,ROK1,S000003139,F,GO:0016787
YGL173C,XRN1,S000003141,F,GO:0016787
YGL175C,SAE2,S000003143,F,GO:0016787
YGL194C,HOS2,S000003162,F,GO:0016787
YGL201C,MCM6,S000003169,F,GO:0016787
YGL203C,KEX1,S000003171,F,GO:0016787
YGL224C,SDT1,S000003192,F,GO:0016787
YGL243W,TAD1,S000003212,F,GO:0016787
YGL246C,RAI1,S000003215,F,GO:0016787
YGL248W,PDE1,S000003217,F,GO:0016787
YGL251C,HFM1,S000003220,F,GO:0016787
YGR005C,TFG2,S000003237,F,GO:0016787
YGR015C,EAT1,S000003247,F,GO:0016787
YGR027W-B,YGR027W-B,S000007406,F,GO:0016787
YGR030C,POP6,S000003262,F,GO:0016787
YGR031W,IMO32,S000003263,F,GO:0016787
YGR036C,CAX4,S000003268,F,GO:0016787
YGR038C-B,YGR038C-B,S000007408,F,GO:0016787
YGR098C,ESP1,S000003330,F,GO:0016787
YGR101W,PCP1,S000003333,F,GO:0016787
YGR109W-B,YGR109W-B,S000007347,F,GO:0016787
YGR110W,CLD1,S000003342,F,GO:0016787
YGR123C,PPT1,S000003355,F,GO:0016787
YGR135W,PRE9,S000003367,F,GO:0016787
YGR161C-D,YGR161C-D,S000007368,F,GO:0016787
YGR161W-B,YGR161W-B,S000007370,F,GO:0016787
YGR189C,CRH1,S000003421,F,GO:0016787
YGR203W,YCH1,S000003435,F,GO:0016787
YGR204W,ADE3,S000003436,F,GO:0016787
YGR208W,SER2,S000003440,F,GO:0016787
YGR247W,CPD1,S000003479,F,GO:0016787
YGR248W,SOL4,S000003480,F,GO:0016787
YGR253C,PUP2,S000003485,F,GO:0016787
YGR258C,RAD2,S000003490,F,GO:0016787
YGR262C,BUD32,S000003494,F,GO:0016787
YGR263C,SAY1,S000003495,F,GO:0016787
YGR267C,FOL2,S000003499,F,GO:0016787
YGR271W,SLH1,S000003503,F,GO:0016787
YGR276C,RNH70,S000003508,F,GO:0016787
YGR279C,SCW4,S000003511,F,GO:0016787
YGR282C,BGL2,S000003514,F,GO:0016787
YGR287C,IMA1,S000003519,F,GO:0016787
YGR292W,MAL12,S000003524,F,GO:0016787
YGR296W,YRF1-3,S000003528,F,GO:0016787
YHL009W-B,YHL009W-B,S000007372,F,GO:0016787
YHL022C,SPO11,S000001014,F,GO:0016787
YHR004C,NEM1,S000001046,F,GO:0016787
YHR024C,MAS2,S000001066,F,GO:0016787
YHR028C,DAP2,S000001070,F,GO:0016787
YHR031C,RRM3,S000001073,F,GO:0016787
YHR043C,DOG2,S000001085,F,GO:0016787
YHR044C,DOG1,S000001086,F,GO:0016787
YHR046C,INM1,S000001088,F,GO:0016787
YHR047C,AAP1,S000001089,F,GO:0016787
YHR049W,FSH1,S000001091,F,GO:0016787
YHR062C,RPP1,S000001104,F,GO:0016787
YHR065C,RRP3,S000001107,F,GO:0016787
YHR075C,PPE1,S000001117,F,GO:0016787
YHR076W,PTC7,S000001118,F,GO:0016787
YHR079C,IRE1,S000001121,F,GO:0016787
YHR100C,GEP4,S000001142,F,GO:0016787
YHR113W,APE4,S000001155,F,GO:0016787
YHR132C,ECM14,S000001174,F,GO:0016787
YHR134W,WSS1,S000001176,F,GO:0016787
YHR144C,DCD1,S000001187,F,GO:0016787
YHR163W,SOL3,S000001206,F,GO:0016787
YHR164C,DNA2,S000001207,F,GO:0016787
YHR169W,DBP8,S000001212,F,GO:0016787
YHR189W,PTH1,S000001232,F,GO:0016787
YHR201C,PPX1,S000001244,F,GO:0016787
YHR202W,YHR202W,S000001245,F,GO:0016787
YHR204W,MNL1,S000001247,F,GO:0016787
YHR214C-B,YHR214C-B,S000003534,F,GO:0016787
YHR215W,PHO12,S000001258,F,GO:0016787
YIL002C,INP51,S000001264,F,GO:0016787
YIL015W,BAR1,S000001277,F,GO:0016787
YIL031W,ULP2,S000001293,F,GO:0016787
YIL039W,TED1,S000001301,F,GO:0016787
YIL048W,NEO1,S000001310,F,GO:0016787
YIL053W,GPP1,S000001315,F,GO:0016787
YIL082W-A,YIL082W-A,S000003537,F,GO:0016787
YIL099W,SGA1,S000001361,F,GO:0016787
YIL108W,YIL108W,S000001370,F,GO:0016787
YIL113W,SDP1,S000001375,F,GO:0016787
YIL123W,SIM1,S000001385,F,GO:0016787
YIL126W,STH1,S000001388,F,GO:0016787
YIL137C,TMA108,S000001399,F,GO:0016787
YIL143C,SSL2,S000001405,F,GO:0016787
YIL156W,UBP7,S000001418,F,GO:0016787
YIL162W,SUC2,S000001424,F,GO:0016787
YIL172C,IMA3,S000001434,F,GO:0016787
YIL177C,YIL177C,S000001439,F,GO:0016787
YIR002C,MPH1,S000001441,F,GO:0016787
YIR007W,EGH1,S000001446,F,GO:0016787
YIR015W,RPR2,S000001454,F,GO:0016787
YIR022W,SEC11,S000001461,F,GO:0016787
YIR026C,YVH1,S000001465,F,GO:0016787
YIR027C,DAL1,S000001466,F,GO:0016787
YIR029W,DAL2,S000001468,F,GO:0016787
YIR039C,YPS6,S000001478,F,GO:0016787
YJL001W,PRE3,S000003538,F,GO:0016787
YJL033W,HCA4,S000003570,F,GO:0016787
YJL035C,TAD2,S000003572,F,GO:0016787
YJL050W,MTR4,S000003586,F,GO:0016787
YJL068C,YJL068C,S000003604,F,GO:0016787
YJL087C,TRL1,S000003623,F,GO:0016787
YJL092W,SRS2,S000003628,F,GO:0016787
YJL113W,YJL113W,S000003649,F,GO:0016787
YJL126W,NIT2,S000003662,F,GO:0016787
YJL134W,LCB3,S000003670,F,GO:0016787
YJL138C,TIF2,S000003674,F,GO:0016787
YJL155C,FBP26,S000003691,F,GO:0016787
YJL156C,SSY5,S000003692,F,GO:0016787
YJL172W,CPS1,S000003708,F,GO:0016787
YJL197W,UBP12,S000003733,F,GO:0016787
YJL208C,NUC1,S000003744,F,GO:0016787
YJL213W,YJL213W,S000003749,F,GO:0016787
YJL216C,IMA5,S000003752,F,GO:0016787
YJL221C,IMA4,S000003757,F,GO:0016787
YJL225C,YJL225C,S000003760,F,GO:0016787
YJR019C,TES1,S000003780,F,GO:0016787
YJR027W,YJR027W,S000003788,F,GO:0016787
YJR029W,YJR029W,S000003790,F,GO:0016787
YJR035W,RAD26,S000003796,F,GO:0016787
YJR062C,NTA1,S000003823,F,GO:0016787
YJR069C,HAM1,S000003830,F,GO:0016787
YJR072C,NPA3,S000003833,F,GO:0016787
YJR099W,YUH1,S000003860,F,GO:0016787
YJR107W,LIH1,S000003868,F,GO:0016787
YJR110W,YMR1,S000003871,F,GO:0016787
YJR117W,STE24,S000003878,F,GO:0016787
YJR121W,ATP2,S000003882,F,GO:0016787
YJR126C,VPS70,S000003887,F,GO:0016787
YJR131W,MNS1,S000003892,F,GO:0016787
YJR142W,YJR142W,S000003903,F,GO:0016787
YJR153W,PGU1,S000003914,F,GO:0016787
YKL011C,CCE1,S000001494,F,GO:0016787
YKL017C,HCS1,S000001500,F,GO:0016787
YKL033W-A,YKL033W-A,S000007242,F,GO:0016787
YKL046C,DCW1,S000001529,F,GO:0016787
YKL073W,LHS1,S000001556,F,GO:0016787
YKL078W,DHR2,S000001561,F,GO:0016787
YKL094W,YJU3,S000001577,F,GO:0016787
YKL100C,YPF1,S000001583,F,GO:0016787
YKL103C,APE1,S000001586,F,GO:0016787
YKL113C,RAD27,S000001596,F,GO:0016787
YKL129C,MYO3,S000001612,F,GO:0016787
YKL134C,OCT1,S000001617,F,GO:0016787
YKL140W,TGL1,S000001623,F,GO:0016787
YKL145W,RPT1,S000001628,F,GO:0016787
YKL149C,DBR1,S000001632,F,GO:0016787
YKL157W,APE2,S000001640,F,GO:0016787
YKL182W,FAS1,S000001665,F,GO:0016787
YKL209C,STE6,S000001692,F,GO:0016787
YKL212W,SAC1,S000001695,F,GO:0016787
YKL215C,OXP1,S000001698,F,GO:0016787
YKR024C,DBP7,S000001732,F,GO:0016787
YKR031C,SPO14,S000001739,F,GO:0016787
YKR042W,UTH1,S000001750,F,GO:0016787
YKR043C,SHB17,S000001751,F,GO:0016787
YKR053C,YSR3,S000001761,F,GO:0016787
YKR059W,TIF1,S000001767,F,GO:0016787
YKR079C,TRZ1,S000001787,F,GO:0016787
YKR086W,PRP16,S000001794,F,GO:0016787
YKR087C,OMA1,S000001795,F,GO:0016787
YKR089C,TGL4,S000001797,F,GO:0016787
YKR098C,UBP11,S000001806,F,GO:0016787
YLL001W,DNM1,S000003924,F,GO:0016787
YLL008W,DRS1,S000003931,F,GO:0016787
YLL010C,PSR1,S000003933,F,GO:0016787
YLL012W,YEH1,S000003935,F,GO:0016787
YLL029W,FRA1,S000003952,F,GO:0016787
YLL066C,YLL066C,S000003989,F,GO:0016787
YLL067C,YLL067C,S000003990,F,GO:0016787
YLR019W,PSR2,S000004009,F,GO:0016787
YLR020C,YEH2,S000004010,F,GO:0016787
YLR028C,ADE16,S000004018,F,GO:0016787
YLR032W,RAD5,S000004022,F,GO:0016787
YLR035C-A,YLR035C-A,S000007225,F,GO:0016787
YLR057W,MNL2,S000004047,F,GO:0016787
YLR059C,REX2,S000004049,F,GO:0016787
YLR107W,REX3,S000004097,F,GO:0016787
YLR118C,TML25,S000004108,F,GO:0016787
YLR120C,YPS1,S000004110,F,GO:0016787
YLR121C,YPS3,S000004111,F,GO:0016787
YLR132C,USB1,S000004122,F,GO:0016787
YLR144C,ACF2,S000004134,F,GO:0016787
YLR151C,PCD1,S000004141,F,GO:0016787
YLR155C,ASP3-1,S000004145,F,GO:0016787
YLR157C,ASP3-2,S000004147,F,GO:0016787
YLR157C-B,YLR157C-B,S000007374,F,GO:0016787
YLR158C,ASP3-3,S000004148,F,GO:0016787
YLR160C,ASP3-4,S000004150,F,GO:0016787
YLR163C,MAS1,S000004153,F,GO:0016787
YLR213C,CRR1,S000004203,F,GO:0016787
YLR227W-B,YLR227W-B,S000007376,F,GO:0016787
YLR231C,BNA5,S000004221,F,GO:0016787
YLR243W,GPN3,S000004233,F,GO:0016787
YLR244C,MAP1,S000004234,F,GO:0016787
YLR245C,CDD1,S000004235,F,GO:0016787
YLR247C,IRC20,S000004237,F,GO:0016787
YLR270W,DCS1,S000004260,F,GO:0016787
YLR274W,MCM5,S000004264,F,GO:0016787
YLR276C,DBP9,S000004266,F,GO:0016787
YLR277C,YSH1,S000004267,F,GO:0016787
YLR286C,CTS1,S000004276,F,GO:0016787
YLR289W,GUF1,S000004280,F,GO:0016787
YLR299W,ECM38,S000004290,F,GO:0016787
YLR300W,EXG1,S000004291,F,GO:0016787
YLR307W,CDA1,S000004298,F,GO:0016787
YLR308W,CDA2,S000004299,F,GO:0016787
YLR345W,YLR345W,S000004337,F,GO:0016787
YLR351C,NIT3,S000004343,F,GO:0016787
YLR361C,DCR2,S000004353,F,GO:0016787
YLR377C,FBP1,S000004369,F,GO:0016787
YLR389C,STE23,S000004381,F,GO:0016787
YLR398C,SKI2,S000004390,F,GO:0016787
YLR410W-B,YLR410W-B,S000007380,F,GO:0016787
YLR419W,YLR419W,S000004411,F,GO:0016787
YLR420W,URA4,S000004412,F,GO:0016787
YLR430W,SEN1,S000004422,F,GO:0016787
YLR433C,CNA1,S000004425,F,GO:0016787
YLR466W,YRF1-4,S000004458,F,GO:0016787
YLR467W,YRF1-5,S000004459,F,GO:0016787
YML016C,PPZ1,S000004478,F,GO:0016787
YML021C,UNG1,S000004483,F,GO:0016787
YML035C,AMD1,S000004498,F,GO:0016787
YML039W,YML039W,S000004503,F,GO:0016787
YML045W,YML045W,S000004508,F,GO:0016787
YML057W,CMP2,S000004521,F,GO:0016787
YML059C,NTE1,S000004524,F,GO:0016787
YML060W,OGG1,S000004525,F,GO:0016787
YML061C,PIF1,S000004526,F,GO:0016787
YML091C,RPM2,S000004556,F,GO:0016787
YML092C,PRE8,S000004557,F,GO:0016787
YML095C,RAD10,S000004560,F,GO:0016787
YML118W,NGL3,S000004587,F,GO:0016787
YML133C,YML133C,S000004602,F,GO:0016787
YMR006C,PLB2,S000004608,F,GO:0016787
YMR008C,PLB1,S000004610,F,GO:0016787
YMR035W,IMP2,S000004638,F,GO:0016787
YMR036C,MIH1,S000004639,F,GO:0016787
YMR045C,YMR045C,S000004648,F,GO:0016787
YMR050C,YMR050C,S000004653,F,GO:0016787
YMR080C,NAM7,S000004685,F,GO:0016787
YMR087W,YMR087W,S000004693,F,GO:0016787
YMR089C,YTA12,S000004695,F,GO:0016787
YMR095C,SNO1,S000004701,F,GO:0016787
YMR106C,YKU80,S000004712,F,GO:0016787
YMR109W,MYO5,S000004715,F,GO:0016787
YMR114C,YMR114C,S000004720,F,GO:0016787
YMR120C,ADE17,S000004727,F,GO:0016787
YMR128W,ECM16,S000004735,F,GO:0016787
YMR130W,DPI35,S000004737,F,GO:0016787
YMR137C,PSO2,S000004745,F,GO:0016787
YMR150C,IMP1,S000004758,F,GO:0016787
YMR154C,RIM13,S000004763,F,GO:0016787
YMR156C,TPP1,S000004765,F,GO:0016787
YMR162C,DNF3,S000004772,F,GO:0016787
YMR165C,PAH1,S000004775,F,GO:0016787
YMR180C,CTL1,S000004792,F,GO:0016787
YMR190C,SGS1,S000004802,F,GO:0016787
YMR210W,MGL2,S000004823,F,GO:0016787
YMR222C,FSH2,S000004835,F,GO:0016787
YMR223W,UBP8,S000004836,F,GO:0016787
YMR224C,MRE11,S000004837,F,GO:0016787
YMR234W,RNH1,S000004847,F,GO:0016787
YMR238W,DFG5,S000004851,F,GO:0016787
YMR239C,RNT1,S000004852,F,GO:0016787
YMR262W,YMR262W,S000004875,F,GO:0016787
YMR267W,PPA2,S000004880,F,GO:0016787
YMR274C,RCE1,S000004887,F,GO:0016787
YMR277W,FCP1,S000004890,F,GO:0016787
YMR281W,GPI12,S000004894,F,GO:0016787
YMR284W,YKU70,S000004897,F,GO:0016787
YMR285C,NGL2,S000004898,F,GO:0016787
YMR287C,DSS1,S000004900,F,GO:0016787
YMR290C,HAS1,S000004903,F,GO:0016787
YMR297W,PRC1,S000004912,F,GO:0016787
YMR304W,UBP15,S000004920,F,GO:0016787
YMR305C,SCW10,S000004921,F,GO:0016787
YMR313C,TGL3,S000004930,F,GO:0016787
YMR314W,PRE5,S000004931,F,GO:0016787
YNL001W,DOM34,S000004946,F,GO:0016787
YNL010W,YNL010W,S000004955,F,GO:0016787
YNL012W,SPO1,S000004957,F,GO:0016787
YNL021W,HDA1,S000004966,F,GO:0016787
YNL032W,SIW14,S000004977,F,GO:0016787
YNL045W,LAP2,S000004990,F,GO:0016787
YNL053W,MSG5,S000004998,F,GO:0016787
YNL054W-B,YNL054W-B,S000007385,F,GO:0016787
YNL056W,OCA2,S000005001,F,GO:0016787
YNL066W,SUN4,S000005010,F,GO:0016787
YNL072W,RNH201,S000005016,F,GO:0016787
YNL094W,APP1,S000005038,F,GO:0016787
YNL099C,OCA1,S000005043,F,GO:0016787
YNL106C,INP52,S000005050,F,GO:0016787
YNL112W,DBP2,S000005056,F,GO:0016787
YNL118C,DCP2,S000005062,F,GO:0016787
YNL123W,NMA111,S000005067,F,GO:0016787
YNL128W,TEP1,S000005072,F,GO:0016787
YNL141W,AAH1,S000005085,F,GO:0016787
YNL163C,RIA1,S000005107,F,GO:0016787
YNL168C,FMP41,S000005112,F,GO:0016787
YNL186W,UBP10,S000005130,F,GO:0016787
YNL209W,SSB2,S000005153,F,GO:0016787
YNL217W,PPN2,S000005161,F,GO:0016787
YNL221C,POP1,S000005165,F,GO:0016787
YNL222W,SSU72,S000005166,F,GO:0016787
YNL223W,ATG4,S000005167,F,GO:0016787
YNL238W,KEX2,S000005182,F,GO:0016787
YNL239W,LAP3,S000005183,F,GO:0016787
YNL250W,RAD50,S000005194,F,GO:0016787
YNL284C-B,YNL284C-B,S000007387,F,GO:0016787
YNL325C,FIG4,S000005269,F,GO:0016787
YNL330C,RPD3,S000005274,F,GO:0016787
YNL334C,SNO2,S000005278,F,GO:0016787
YNL339C,YRF1-6,S000005283,F,GO:0016787
YNR011C,PRP2,S000005294,F,GO:0016787
YNR020C,ATP23,S000005303,F,GO:0016787
YNR032W,PPG1,S000005315,F,GO:0016787
YNR038W,DBP6,S000005321,F,GO:0016787
YNR052C,POP2,S000005335,F,GO:0016787
YNR064C,YNR064C,S000005347,F,GO:0016787
YNR067C,DSE4,S000005350,F,GO:0016787
YOL011W,PLB3,S000005371,F,GO:0016787
YOL021C,DIS3,S000005381,F,GO:0016787
YOL038W,PRE6,S000005398,F,GO:0016787
YOL042W,NGL1,S000005402,F,GO:0016787
YOL043C,NTG2,S000005403,F,GO:0016787
YOL057W,YOL057W,S000005418,F,GO:0016787
YOL064C,MET22,S000005425,F,GO:0016787
YOL065C,INP54,S000005426,F,GO:0016787
YOL066C,RIB2,S000005427,F,GO:0016787
YOL068C,HST1,S000005429,F,GO:0016787
YOL080C,REX4,S000005440,F,GO:0016787
YOL095C,HMI1,S000005455,F,GO:0016787
YOL103W-B,YOL103W-B,S000007350,F,GO:0016787
YOL153C,YOL153C,S000005513,F,GO:0016787
YOL157C,IMA2,S000005517,F,GO:0016787
YOL164W,BDS1,S000005524,F,GO:0016787
YOR001W,RRP6,S000005527,F,GO:0016787
YOR003W,YSP3,S000005529,F,GO:0016787
YOR022C,DDL1,S000005548,F,GO:0016787
YOR025W,HST3,S000005551,F,GO:0016787
YOR033C,EXO1,S000005559,F,GO:0016787
YOR040W,GLO4,S000005566,F,GO:0016787
YOR046C,DBP5,S000005572,F,GO:0016787
YOR048C,RAT1,S000005574,F,GO:0016787
YOR056C,NOB1,S000005582,F,GO:0016787
YOR059C,LPL1,S000005585,F,GO:0016787
YOR081C,TGL5,S000005607,F,GO:0016787
YOR084W,LPX1,S000005610,F,GO:0016787
YOR090C,PTC5,S000005616,F,GO:0016787
YOR109W,INP53,S000005635,F,GO:0016787
YOR117W,RPT5,S000005643,F,GO:0016787
YOR119C,RIO1,S000005645,F,GO:0016787
YOR124C,UBP2,S000005650,F,GO:0016787
YOR126C,IAH1,S000005652,F,GO:0016787
YOR131C,YOR131C,S000005657,F,GO:0016787
YOR137C,SIA1,S000005663,F,GO:0016787
YOR142W-B,YOR142W-B,S000007352,F,GO:0016787
YOR155C,ISN1,S000005681,F,GO:0016787
YOR157C,PUP1,S000005683,F,GO:0016787
YOR163W,DDP1,S000005689,F,GO:0016787
YOR165W,SEY1,S000005691,F,GO:0016787
YOR173W,DCS2,S000005699,F,GO:0016787
YOR190W,SPR1,S000005716,F,GO:0016787
YOR191W,ULS1,S000005717,F,GO:0016787
YOR192C-B,YOR192C-B,S000007354,F,GO:0016787
YOR197W,MCA1,S000005723,F,GO:0016787
YOR204W,DED1,S000005730,F,GO:0016787
YOR208W,PTP2,S000005734,F,GO:0016787
YOR211C,MGM1,S000005737,F,GO:0016787
YOR219C,STE13,S000005745,F,GO:0016787
YOR256C,TRE2,S000005782,F,GO:0016787
YOR258W,HNT3,S000005784,F,GO:0016787
YOR259C,RPT4,S000005785,F,GO:0016787
YOR262W,GPN2,S000005788,F,GO:0016787
YOR280C,FSH3,S000005806,F,GO:0016787
YOR283W,YOR283W,S000005809,F,GO:0016787
YOR290C,SNF2,S000005816,F,GO:0016787
YOR291W,YPK9,S000005817,F,GO:0016787
YOR304W,ISW2,S000005831,F,GO:0016787
YOR343W-B,YOR343W-B,S000007356,F,GO:0016787
YOR360C,PDE2,S000005887,F,GO:0016787
YOR362C,PRE10,S000005889,F,GO:0016787
YOR368W,RAD17,S000005895,F,GO:0016787
YOR377W,ATF1,S000005904,F,GO:0016787
YOR396W,YRF1-8,S000007526,F,GO:0016787
YPL008W,CHL1,S000005929,F,GO:0016787
YPL015C,HST2,S000005936,F,GO:0016787
YPL020C,ULP1,S000005941,F,GO:0016787
YPL022W,RAD1,S000005943,F,GO:0016787
YPL029W,SUV3,S000005950,F,GO:0016787
YPL036W,PMA2,S000005957,F,GO:0016787
YPL060C-A,YPL060C-A,S000007388,F,GO:0016787
YPL072W,UBP16,S000005993,F,GO:0016787
YPL082C,MOT1,S000006003,F,GO:0016787
YPL087W,YDC1,S000006008,F,GO:0016787
YPL095C,EEB1,S000006016,F,GO:0016787
YPL096W,PNG1,S000006017,F,GO:0016787
YPL103C,FMP30,S000006024,F,GO:0016787
YPL110C,GDE1,S000006031,F,GO:0016787
YPL111W,CAR1,S000006032,F,GO:0016787
YPL116W,HOS3,S000006037,F,GO:0016787
YPL117C,IDI1,S000006038,F,GO:0016787
YPL119C,DBP1,S000006040,F,GO:0016787
YPL123C,RNY1,S000006044,F,GO:0016787
YPL149W,ATG5,S000006070,F,GO:0016787
YPL154C,PEP4,S000006075,F,GO:0016787
YPL179W,PPQ1,S000006100,F,GO:0016787
YPL191C,YPL191C,S000006112,F,GO:0016787
YPL206C,PGC1,S000006127,F,GO:0016787
YPL218W,SAR1,S000006139,F,GO:0016787
YPL228W,CET1,S000006149,F,GO:0016787
YPL235W,RVB2,S000006156,F,GO:0016787
YPL246C,RBD2,S000006167,F,GO:0016787
YPL257W-B,YPL257W-B,S000007358,F,GO:0016787
YPL268W,PLC1,S000006189,F,GO:0016787
YPL271W,ATP15,S000006192,F,GO:0016787
YPL283C,YRF1-7,S000006204,F,GO:0016787
YPR019W,MCM4,S000006223,F,GO:0016787
YPR024W,YME1,S000006228,F,GO:0016787
YPR026W,ATH1,S000006230,F,GO:0016787
YPR062W,FCY1,S000006266,F,GO:0016787
YPR068C,HOS1,S000006272,F,GO:0016787
YPR073C,LTP1,S000006277,F,GO:0016787
YPR103W,PRE2,S000006307,F,GO:0016787
YPR122W,AXL1,S000006326,F,GO:0016787
YPR137C-B,YPR137C-B,S000007360,F,GO:0016787
YPR158C-D,YPR158C-D,S000007362,F,GO:0016787
YPR158W-B,YPR158W-B,S000007364,F,GO:0016787
YPR184W,GDB1,S000006388,F,GO:0016787
YPR204W,YPR204W,S000006408,F,GO:0016787
YAR071W,PHO11,S000000094,F,GO:0016791
YBR022W,POA1,S000000226,F,GO:0016791
YBR092C,PHO3,S000000296,F,GO:0016791
YBR093C,PHO5,S000000297,F,GO:0016791
YBR276C,PPS1,S000000480,F,GO:0016791
YDL024C,DIA3,S000002182,F,GO:0016791
YDL230W,PTP1,S000002389,F,GO:0016791
YDL236W,PHO13,S000002395,F,GO:0016791
YDR481C,PHO8,S000002889,F,GO:0016791
YER075C,PTP3,S000000877,F,GO:0016791
YER134C,YER134C,S000000936,F,GO:0016791
YFR028C,CDC14,S000001924,F,GO:0016791
YGR203W,YCH1,S000003435,F,GO:0016791
YGR208W,SER2,S000003440,F,GO:0016791
YHR004C,NEM1,S000001046,F,GO:0016791
YHR215W,PHO12,S000001258,F,GO:0016791
YIL113W,SDP1,S000001375,F,GO:0016791
YIR026C,YVH1,S000001465,F,GO:0016791
YLL010C,PSR1,S000003933,F,GO:0016791
YLR019W,PSR2,S000004009,F,GO:0016791
YLR377C,FBP1,S000004369,F,GO:0016791
YMR027W,YMR027W,S000004629,F,GO:0016791
YMR087W,YMR087W,S000004693,F,GO:0016791
YNL010W,YNL010W,S000004955,F,GO:0016791
YNL032W,SIW14,S000004977,F,GO:0016791
YNL053W,MSG5,S000004998,F,GO:0016791
YNL108C,YNL108C,S000005052,F,GO:0016791
YOR110W,TFC7,S000005636,F,GO:0016791
YOR208W,PTP2,S000005734,F,GO:0016791
YOR283W,YOR283W,S000005809,F,GO:0016791
YAL015C,NTG1,S000000013,F,GO:0016798
YBR001C,NTH2,S000000205,F,GO:0016798
YBR056W,YBR056W,S000000260,F,GO:0016798
YBR229C,ROT2,S000000433,F,GO:0016798
YBR299W,MAL32,S000000503,F,GO:0016798
YDR001C,NTH1,S000002408,F,GO:0016798
YDR261C,EXG2,S000002669,F,GO:0016798
YDR371W,CTS2,S000002779,F,GO:0016798
YDR400W,URH1,S000002808,F,GO:0016798
YEL040W,UTR2,S000000766,F,GO:0016798
YGL027C,CWH41,S000002995,F,GO:0016798
YGL028C,SCW11,S000002996,F,GO:0016798
YGL156W,AMS1,S000003124,F,GO:0016798
YGR189C,CRH1,S000003421,F,GO:0016798
YGR279C,SCW4,S000003511,F,GO:0016798
YGR282C,BGL2,S000003514,F,GO:0016798
YGR287C,IMA1,S000003519,F,GO:0016798
YGR292W,MAL12,S000003524,F,GO:0016798
YHR204W,MNL1,S000001247,F,GO:0016798
YIL099W,SGA1,S000001361,F,GO:0016798
YIL123W,SIM1,S000001385,F,GO:0016798
YIL162W,SUC2,S000001424,F,GO:0016798
YIL172C,IMA3,S000001434,F,GO:0016798
YIR007W,EGH1,S000001446,F,GO:0016798
YJL216C,IMA5,S000003752,F,GO:0016798
YJL221C,IMA4,S000003757,F,GO:0016798
YJR131W,MNS1,S000003892,F,GO:0016798
YJR153W,PGU1,S000003914,F,GO:0016798
YKL046C,DCW1,S000001529,F,GO:0016798
YKR042W,UTH1,S000001750,F,GO:0016798
YLR057W,MNL2,S000004047,F,GO:0016798
YLR144C,ACF2,S000004134,F,GO:0016798
YLR213C,CRR1,S000004203,F,GO:0016798
YLR286C,CTS1,S000004276,F,GO:0016798
YLR300W,EXG1,S000004291,F,GO:0016798
YML060W,OGG1,S000004525,F,GO:0016798
YMR238W,DFG5,S000004851,F,GO:0016798
YMR305C,SCW10,S000004921,F,GO:0016798
YNL066W,SUN4,S000005010,F,GO:0016798
YNR067C,DSE4,S000005350,F,GO:0016798
YOL043C,NTG2,S000005403,F,GO:0016798
YOL157C,IMA2,S000005517,F,GO:0016798
YOR190W,SPR1,S000005716,F,GO:0016798
YPR026W,ATH1,S000006230,F,GO:0016798
YPR184W,GDB1,S000006388,F,GO:0016798
YAL012W,CYS3,S000000010,F,GO:0016829
YAL015C,NTG1,S000000013,F,GO:0016829
YAL039C,CYC3,S000000037,F,GO:0016829
YAR008W,SEN34,S000000066,F,GO:0016829
YBL019W,APN2,S000000115,F,GO:0016829
YBR213W,MET8,S000000417,F,GO:0016829
