gene,GO.term,type
EML6,GO:0008017,F
EZR,GO:0008017,F
FAM161A,GO:0008017,F
FAM83D,GO:0008017,F
FCHO1,GO:0008017,F
FCHO2,GO:0008017,F
FES,GO:0008017,F
FGF13,GO:0008017,F
FMN1,GO:0008017,F
FMR1,GO:0008017,F
FNTA,GO:0008017,F
FSD1,GO:0008017,F
FTCD,GO:0008017,F
GABARAP,GO:0008017,F
GABARAPL2,GO:0008017,F
GAPDH,GO:0008017,F
GAS2,GO:0008017,F
GAS2L1,GO:0008017,F
GAS2L2,GO:0008017,F
GAS2L3,GO:0008017,F
GAS8,GO:0008017,F
GLI1,GO:0008017,F
GOLGA2,GO:0008017,F
HAUS8,GO:0008017,F
HDAC6,GO:0008017,F
HOOK1,GO:0008017,F
HOOK2,GO:0008017,F
HOOK3,GO:0008017,F
JAKMIP1,GO:0008017,F
JAKMIP2,GO:0008017,F
KATNA1,GO:0008017,F
KATNAL1,GO:0008017,F
KATNAL2,GO:0008017,F
KATNB1,GO:0008017,F
KIF11,GO:0008017,F
KIF12,GO:0008017,F
KIF13A,GO:0008017,F
KIF13B,GO:0008017,F
KIF14,GO:0008017,F
KIF15,GO:0008017,F
KIF16B,GO:0008017,F
KIF17,GO:0008017,F
KIF18A,GO:0008017,F
KIF18B,GO:0008017,F
KIF19,GO:0008017,F
KIF1A,GO:0008017,F
KIF1B,GO:0008017,F
KIF1C,GO:0008017,F
KIF20A,GO:0008017,F
KIF20B,GO:0008017,F
KIF21A,GO:0008017,F
KIF21B,GO:0008017,F
KIF22,GO:0008017,F
KIF23,GO:0008017,F
KIF24,GO:0008017,F
KIF25,GO:0008017,F
KIF26A,GO:0008017,F
KIF26B,GO:0008017,F
KIF27,GO:0008017,F
KIF2A,GO:0008017,F
KIF2B,GO:0008017,F
KIF2C,GO:0008017,F
KIF3A,GO:0008017,F
KIF3B,GO:0008017,F
KIF3C,GO:0008017,F
KIF4A,GO:0008017,F
KIF4B,GO:0008017,F
KIF5A,GO:0008017,F
KIF5B,GO:0008017,F
KIF5C,GO:0008017,F
KIF6,GO:0008017,F
KIF7,GO:0008017,F
KIF9,GO:0008017,F
KIFC1,GO:0008017,F
KIFC2,GO:0008017,F
KIFC3,GO:0008017,F
KLC3,GO:0008017,F
KRIT1,GO:0008017,F
LRPPRC,GO:0008017,F
LRRK2,GO:0008017,F
LZTS1,GO:0008017,F
MAP10,GO:0008017,F
MAP1A,GO:0008017,F
MAP1B,GO:0008017,F
MAP1LC3A,GO:0008017,F
MAP1LC3B2,GO:0008017,F
MAP1LC3B,GO:0008017,F
MAP1LC3C,GO:0008017,F
MAP1S,GO:0008017,F
MAP2,GO:0008017,F
MAP4,GO:0008017,F
MAP4K4,GO:0008017,F
MAP6D1,GO:0008017,F
MAP6,GO:0008017,F
MAP7D3,GO:0008017,F
MAP9,GO:0008017,F
MAPRE1,GO:0008017,F
MAPRE2,GO:0008017,F
MAPRE3,GO:0008017,F
MAPT,GO:0008017,F
MARK4,GO:0008017,F
MAST2,GO:0008017,F
MDM1,GO:0008017,F
MID1,GO:0008017,F
MID2,GO:0008017,F
MTCL1,GO:0008017,F
MTUS1,GO:0008017,F
MTUS2,GO:0008017,F
MX1,GO:0008017,F
MX2,GO:0008017,F
NAV3,GO:0008017,F
NDE1,GO:0008017,F
NDEL1,GO:0008017,F
NDRG1,GO:0008017,F
NEFH,GO:0008017,F
NEFM,GO:0008017,F
NEIL2,GO:0008017,F
NME8,GO:0008017,F
NUMA1,GO:0008017,F
NUSAP1,GO:0008017,F
OGG1,GO:0008017,F
OPA1,GO:0008017,F
PAFAH1B1,GO:0008017,F
PEX14,GO:0008017,F
PLK1,GO:0008017,F
POLB,GO:0008017,F
PPP5C,GO:0008017,F
PRC1,GO:0008017,F
PRNP,GO:0008017,F
PSRC1,GO:0008017,F
RAB11A,GO:0008017,F
RACGAP1,GO:0008017,F
RAE1,GO:0008017,F
RCC2,GO:0008017,F
REEP1,GO:0008017,F
REEP4,GO:0008017,F
RGS14,GO:0008017,F
RP1,GO:0008017,F
RPS3,GO:0008017,F
S100A8,GO:0008017,F
S100A9,GO:0008017,F
SAXO1,GO:0008017,F
SBDS,GO:0008017,F
SGIP1,GO:0008017,F
SKA1,GO:0008017,F
SKA2,GO:0008017,F
SNCA,GO:0008017,F
SPAG5,GO:0008017,F
SPAG8,GO:0008017,F
SPAST,GO:0008017,F
SPEF1,GO:0008017,F
STARD9,GO:0008017,F
STRBP,GO:0008017,F
SUN2,GO:0008017,F
SYBU,GO:0008017,F
TIAM1,GO:0008017,F
TPGS1,GO:0008017,F
TPPP,GO:0008017,F
TRAF3IP1,GO:0008017,F
TRIM54,GO:0008017,F
TRPV4,GO:0008017,F
TUBGCP5,GO:0008017,F
TUBGCP6,GO:0008017,F
UXT,GO:0008017,F
VAPA,GO:0008017,F
VAPB,GO:0008017,F
VPS41,GO:0008017,F
WHAMM,GO:0008017,F
ZNF207,GO:0008017,F
ABL1,GO:0008022,F
AGO2,GO:0008022,F
AP2A1,GO:0008022,F
ATF4,GO:0008022,F
ATP1B1,GO:0008022,F
ATXN1,GO:0008022,F
ATXN2,GO:0008022,F
BAIAP2,GO:0008022,F
BANF1,GO:0008022,F
BCAM,GO:0008022,F
BCL10,GO:0008022,F
BRCA2,GO:0008022,F
CACNA1B,GO:0008022,F
CALCOCO1,GO:0008022,F
CAV3,GO:0008022,F
CD2AP,GO:0008022,F
CDC20,GO:0008022,F
CDK7,GO:0008022,F
CENPF,GO:0008022,F
CEP120,GO:0008022,F
CEP135,GO:0008022,F
CEP250,GO:0008022,F
CIB1,GO:0008022,F
CIITA,GO:0008022,F
CITED1,GO:0008022,F
CNGA3,GO:0008022,F
CNRIP1,GO:0008022,F
COIL,GO:0008022,F
CORO1A,GO:0008022,F
CSK,GO:0008022,F
CTBP1,GO:0008022,F
CTGF,GO:0008022,F
CTNNB1,GO:0008022,F
DAB2,GO:0008022,F
DAPK3,GO:0008022,F
DBNL,GO:0008022,F
DLG1,GO:0008022,F
DLG3,GO:0008022,F
DLG4,GO:0008022,F
DNM1,GO:0008022,F
DST,GO:0008022,F
DYNLT1,GO:0008022,F
ECM1,GO:0008022,F
EFHC1,GO:0008022,F
EML2,GO:0008022,F
EP300,GO:0008022,F
EPB41,GO:0008022,F
ERBB2,GO:0008022,F
ERCC1,GO:0008022,F
ERCC2,GO:0008022,F
ERCC3,GO:0008022,F
ERCC4,GO:0008022,F
ERCC6,GO:0008022,F
EZR,GO:0008022,F
FBLN1,GO:0008022,F
FBLN5,GO:0008022,F
FIGN,GO:0008022,F
FN1,GO:0008022,F
FOXN3,GO:0008022,F
GOPC,GO:0008022,F
GPSM2,GO:0008022,F
GRIP1,GO:0008022,F
HESX1,GO:0008022,F
HIC2,GO:0008022,F
HOMER3,GO:0008022,F
HPCAL4,GO:0008022,F
HRAS,GO:0008022,F
HSPB7,GO:0008022,F
HSPG2,GO:0008022,F
ID1,GO:0008022,F
IFT46,GO:0008022,F
IFT52,GO:0008022,F
ITGB3BP,GO:0008022,F
JAK2,GO:0008022,F
KCNJ11,GO:0008022,F
KCNK3,GO:0008022,F
KPNA3,GO:0008022,F
KSR1,GO:0008022,F
LAMA1,GO:0008022,F
LCK,GO:0008022,F
LIG4,GO:0008022,F
MAGI1,GO:0008022,F
MAP2K1,GO:0008022,F
MAPRE1,GO:0008022,F
MAPRE3,GO:0008022,F
MCHR1,GO:0008022,F
MDC1,GO:0008022,F
MED12,GO:0008022,F
MID1IP1,GO:0008022,F
MIF4GD,GO:0008022,F
MKI67,GO:0008022,F
MPDZ,GO:0008022,F
MSH2,GO:0008022,F
MYO1C,GO:0008022,F
NCF2,GO:0008022,F
NCL,GO:0008022,F
NEFL,GO:0008022,F
NEIL1,GO:0008022,F
NIPBL,GO:0008022,F
NPAT,GO:0008022,F
NUMA1,GO:0008022,F
OPRL1,GO:0008022,F
OPRM1,GO:0008022,F
OPTN,GO:0008022,F
PABPC1,GO:0008022,F
PCGF1,GO:0008022,F
PDZD3,GO:0008022,F
PEX12,GO:0008022,F
PEX16,GO:0008022,F
PEX1,GO:0008022,F
PEX26,GO:0008022,F
PEX6,GO:0008022,F
PFKM,GO:0008022,F
PHB2,GO:0008022,F
PHB,GO:0008022,F
PIAS1,GO:0008022,F
PIAS3,GO:0008022,F
PIAS4,GO:0008022,F
PICK1,GO:0008022,F
POLR2A,GO:0008022,F
PPARG,GO:0008022,F
PPP1CC,GO:0008022,F
PPP1R9A,GO:0008022,F
PPP2CA,GO:0008022,F
PPP2CB,GO:0008022,F
PRDX3,GO:0008022,F
PRKAA1,GO:0008022,F
PROP1,GO:0008022,F
PRRC2C,GO:0008022,F
PTK2B,GO:0008022,F
RAB3A,GO:0008022,F
RABAC1,GO:0008022,F
RAD51,GO:0008022,F
RBFOX1,GO:0008022,F
SAE1,GO:0008022,F
SASH1,GO:0008022,F
SCLT1,GO:0008022,F
SDC1,GO:0008022,F
SDCBP2,GO:0008022,F
SH3GL1,GO:0008022,F
SH3GL2,GO:0008022,F
SH3GL3,GO:0008022,F
SHANK1,GO:0008022,F
SHANK3,GO:0008022,F
SIAH1,GO:0008022,F
SIPA1,GO:0008022,F
SIRT1,GO:0008022,F
SLC9A3R2,GO:0008022,F
SNF8,GO:0008022,F
SNTG1,GO:0008022,F
SNX17,GO:0008022,F
SP1,GO:0008022,F
SRC,GO:0008022,F
SREBF2,GO:0008022,F
STIP1,GO:0008022,F
SUMO1,GO:0008022,F
SYNJ2BP,GO:0008022,F
SYT1,GO:0008022,F
TAF13,GO:0008022,F
TAX1BP3,GO:0008022,F
TBL1X,GO:0008022,F
TCF4,GO:0008022,F
TERF2,GO:0008022,F
TERT,GO:0008022,F
TESK1,GO:0008022,F
TNNI3K,GO:0008022,F
TOP2A,GO:0008022,F
TOP2B,GO:0008022,F
TOPBP1,GO:0008022,F
TRIM3,GO:0008022,F
USP7,GO:0008022,F
VGLL2,GO:0008022,F
VIM,GO:0008022,F
VPS36,GO:0008022,F
VPS4A,GO:0008022,F
VPS4B,GO:0008022,F
VTA1,GO:0008022,F
XRCC4,GO:0008022,F
XRCC5,GO:0008022,F
XRCC6,GO:0008022,F
YAP1,GO:0008022,F
YEATS4,GO:0008022,F
YWHAB,GO:0008022,F
YWHAQ,GO:0008022,F
ZBTB16,GO:0008022,F
ALOX5AP,GO:0008047,F
APOA5,GO:0008047,F
APOBEC1,GO:0008047,F
APOC4-APOC2,GO:0008047,F
ARL1,GO:0008047,F
CASP9,GO:0008047,F
CFLAR,GO:0008047,F
CLPS,GO:0008047,F
CLPSL1,GO:0008047,F
CTAGE5,GO:0008047,F
CTSA,GO:0008047,F
CXCL1,GO:0008047,F
DAOA,GO:0008047,F
DBF4,GO:0008047,F
DBNL,GO:0008047,F
DCP1A,GO:0008047,F
DCP1B,GO:0008047,F
DNMT3L,GO:0008047,F
DTX3L,GO:0008047,F
F2,GO:0008047,F
GMFB,GO:0008047,F
GMFG,GO:0008047,F
GTF3C4,GO:0008047,F
HSPB2,GO:0008047,F
LTC4S,GO:0008047,F
MGST2,GO:0008047,F
MMP15,GO:0008047,F
MMP16,GO:0008047,F
PITRM1,GO:0008047,F
PPP1R12B,GO:0008047,F
PRKCD,GO:0008047,F
PRKCE,GO:0008047,F
PRKRA,GO:0008047,F
PSAP,GO:0008047,F
RAB3GAP2,GO:0008047,F
RFC1,GO:0008047,F
RICTOR,GO:0008047,F
SAE1,GO:0008047,F
SLX4,GO:0008047,F
TAB1,GO:0008047,F
TRIM23,GO:0008047,F
UBA2,GO:0008047,F
WRNIP1,GO:0008047,F
XRCC5,GO:0008047,F
AGT,GO:0008083,F
AMBN,GO:0008083,F
AMELX,GO:0008083,F
AMH,GO:0008083,F
ANGPTL3,GO:0008083,F
AREG,GO:0008083,F
ARTN,GO:0008083,F
BDNF,GO:0008083,F
BMP10,GO:0008083,F
BMP15,GO:0008083,F
BMP1,GO:0008083,F
BMP2,GO:0008083,F
BMP3,GO:0008083,F
BMP4,GO:0008083,F
BMP5,GO:0008083,F
BMP6,GO:0008083,F
BMP7,GO:0008083,F
BMP8A,GO:0008083,F
BMP8B,GO:0008083,F
BTC,GO:0008083,F
CD320,GO:0008083,F
CDNF,GO:0008083,F
CLCF1,GO:0008083,F
CLEC11A,GO:0008083,F
CNTF,GO:0008083,F
CSF1,GO:0008083,F
CSF2,GO:0008083,F
CSF3,GO:0008083,F
CSH1,GO:0008083,F
CSH2,GO:0008083,F
CSHL1,GO:0008083,F
CSPG5,GO:0008083,F
CTGF,GO:0008083,F
CXCL12,GO:0008083,F
CXCL1,GO:0008083,F
DKK1,GO:0008083,F
EFEMP1,GO:0008083,F
EGF,GO:0008083,F
EREG,GO:0008083,F
F2,GO:0008083,F
FBRS,GO:0008083,F
FGF10,GO:0008083,F
FGF11,GO:0008083,F
FGF12,GO:0008083,F
FGF13,GO:0008083,F
FGF14,GO:0008083,F
FGF16,GO:0008083,F
FGF17,GO:0008083,F
FGF18,GO:0008083,F
FGF19,GO:0008083,F
FGF1,GO:0008083,F
FGF20,GO:0008083,F
FGF21,GO:0008083,F
FGF22,GO:0008083,F
FGF23,GO:0008083,F
FGF2,GO:0008083,F
FGF3,GO:0008083,F
FGF4,GO:0008083,F
FGF5,GO:0008083,F
FGF6,GO:0008083,F
FGF7,GO:0008083,F
FGF8,GO:0008083,F
FGF9,GO:0008083,F
GDF10,GO:0008083,F
GDF11,GO:0008083,F
GDF15,GO:0008083,F
GDF1,GO:0008083,F
GDF2,GO:0008083,F
GDF3,GO:0008083,F
GDF5,GO:0008083,F
GDF6,GO:0008083,F
GDF7,GO:0008083,F
GDF9,GO:0008083,F
GDNF,GO:0008083,F
GFER,GO:0008083,F
GH1,GO:0008083,F
GH2,GO:0008083,F
GMFB,GO:0008083,F
GMFG,GO:0008083,F
GPI,GO:0008083,F
GRN,GO:0008083,F
HBEGF,GO:0008083,F
HDGF,GO:0008083,F
HGF,GO:0008083,F
IGF1,GO:0008083,F
IGF2,GO:0008083,F
IL10,GO:0008083,F
IL11,GO:0008083,F
IL12A,GO:0008083,F
IL12B,GO:0008083,F
IL2,GO:0008083,F
IL34,GO:0008083,F
IL3,GO:0008083,F
IL4,GO:0008083,F
IL5,GO:0008083,F
IL6,GO:0008083,F
IL6R,GO:0008083,F
IL7,GO:0008083,F
IL9,GO:0008083,F
INHA,GO:0008083,F
INHBA,GO:0008083,F
INHBB,GO:0008083,F
INHBC,GO:0008083,F
INHBE,GO:0008083,F
JAG1,GO:0008083,F
JAG2,GO:0008083,F
KCNK3,GO:0008083,F
KITLG,GO:0008083,F
LACRT,GO:0008083,F
LEFTY1,GO:0008083,F
LEFTY2,GO:0008083,F
LIF,GO:0008083,F
MACC1,GO:0008083,F
MANF,GO:0008083,F
MDK,GO:0008083,F
MIA,GO:0008083,F
MSTN,GO:0008083,F
NDP,GO:0008083,F
NENF,GO:0008083,F
NGF,GO:0008083,F
NODAL,GO:0008083,F
NOV,GO:0008083,F
NRG1,GO:0008083,F
NRG2,GO:0008083,F
NRG3,GO:0008083,F
NRG4,GO:0008083,F
NRTN,GO:0008083,F
NTF3,GO:0008083,F
NTF4,GO:0008083,F
NUDT6,GO:0008083,F
OGN,GO:0008083,F
OSGIN1,GO:0008083,F
OSGIN2,GO:0008083,F
OSM,GO:0008083,F
PDGFA,GO:0008083,F
PDGFB,GO:0008083,F
PDGFC,GO:0008083,F
PDGFD,GO:0008083,F
PGF,GO:0008083,F
PPBP,GO:0008083,F
PROK1,GO:0008083,F
PSPN,GO:0008083,F
PTN,GO:0008083,F
RABEP1,GO:0008083,F
RABEP2,GO:0008083,F
REG1A,GO:0008083,F
TDGF1,GO:0008083,F
TFF1,GO:0008083,F
TGFA,GO:0008083,F
TGFB1,GO:0008083,F
TGFB2,GO:0008083,F
TGFB3,GO:0008083,F
THBS4,GO:0008083,F
THPO,GO:0008083,F
TIMP1,GO:0008083,F
TYMP,GO:0008083,F
VEGFA,GO:0008083,F
VEGFB,GO:0008083,F
VEGFC,GO:0008083,F
VGF,GO:0008083,F
WISP3,GO:0008083,F
ABI1,GO:0008092,F
ACTN2,GO:0008092,F
ALDOA,GO:0008092,F
ALDOB,GO:0008092,F
ALDOC,GO:0008092,F
ANK3,GO:0008092,F
ANXA2,GO:0008092,F
ANXA2P2,GO:0008092,F
B4GALT1,GO:0008092,F
CAPN10,GO:0008092,F
CAPN2,GO:0008092,F
CDH10,GO:0008092,F
CDH11,GO:0008092,F
CDH12,GO:0008092,F
CDH13,GO:0008092,F
CDH15,GO:0008092,F
CDH17,GO:0008092,F
CDH18,GO:0008092,F
CDH1,GO:0008092,F
CDH22,GO:0008092,F
CDH24,GO:0008092,F
CDH2,GO:0008092,F
CDH3,GO:0008092,F
CDH4,GO:0008092,F
CDH5,GO:0008092,F
CDH6,GO:0008092,F
CDH7,GO:0008092,F
CDH8,GO:0008092,F
CDH9,GO:0008092,F
CORO1A,GO:0008092,F
CRK,GO:0008092,F
DES,GO:0008092,F
DLG1,GO:0008092,F
DLG5,GO:0008092,F
EPB41L4A,GO:0008092,F
EPB41L4B,GO:0008092,F
EPB41L5,GO:0008092,F
EPPK1,GO:0008092,F
FABP3,GO:0008092,F
FARP1,GO:0008092,F
FARP2,GO:0008092,F
FCHO1,GO:0008092,F
FCHO2,GO:0008092,F
FLNC,GO:0008092,F
FRMD3,GO:0008092,F
FRMD5,GO:0008092,F
GAS7,GO:0008092,F
KRT2,GO:0008092,F
LDB3,GO:0008092,F
LIN7C,GO:0008092,F
MYLIP,GO:0008092,F
MYPN,GO:0008092,F
NCKIPSD,GO:0008092,F
NEBL,GO:0008092,F
PACSIN1,GO:0008092,F
PACSIN2,GO:0008092,F
PACSIN3,GO:0008092,F
PKD2,GO:0008092,F
PKD2L1,GO:0008092,F
PSTPIP1,GO:0008092,F
PSTPIP2,GO:0008092,F
PTPN3,GO:0008092,F
PTPN4,GO:0008092,F
RPH3AL,GO:0008092,F
SGIP1,GO:0008092,F
SLC8A1,GO:0008092,F
SORBS1,GO:0008092,F
TOR1A,GO:0008092,F
TOR1AIP1,GO:0008092,F
TPM1,GO:0008092,F
BLM,GO:0008094,F
BPTF,GO:0008094,F
CCNH,GO:0008094,F
CDK7,GO:0008094,F
CHD6,GO:0008094,F
CHD8,GO:0008094,F
DDX11,GO:0008094,F
DHX36,GO:0008094,F
DMC1,GO:0008094,F
ERCC2,GO:0008094,F
ERCC3,GO:0008094,F
ERCC6,GO:0008094,F
ERCC8,GO:0008094,F
GTF2H1,GO:0008094,F
GTF2H2,GO:0008094,F
GTF2H3,GO:0008094,F
GTF2H4,GO:0008094,F
IGHMBP2,GO:0008094,F
INO80,GO:0008094,F
MNAT1,GO:0008094,F
MSH2,GO:0008094,F
MSH3,GO:0008094,F
MSH4,GO:0008094,F
MSH5,GO:0008094,F
MSH6,GO:0008094,F
RAD51B,GO:0008094,F
RAD51D,GO:0008094,F
RAD51,GO:0008094,F
RBBP4,GO:0008094,F
SMARCA1,GO:0008094,F
SMARCA2,GO:0008094,F
SMARCA4,GO:0008094,F
SMARCAL1,GO:0008094,F
TOP2A,GO:0008094,F
TTF2,GO:0008094,F
ABI1,GO:0008134,F
ADD1,GO:0008134,F
AGTR2,GO:0008134,F
AHR,GO:0008134,F
AIP,GO:0008134,F
APBB1,GO:0008134,F
APBB2,GO:0008134,F
APBB3,GO:0008134,F
AR,GO:0008134,F
ARHGEF2,GO:0008134,F
ARID5A,GO:0008134,F
ARNT,GO:0008134,F
ARRB1,GO:0008134,F
ATF7,GO:0008134,F
ATG7,GO:0008134,F
BCAS3,GO:0008134,F
BCL10,GO:0008134,F
BCL2,GO:0008134,F
BCL3,GO:0008134,F
BCOR,GO:0008134,F
BHLHE40,GO:0008134,F
BHLHE41,GO:0008134,F
BPTF,GO:0008134,F
BRD7,GO:0008134,F
C1QBP,GO:0008134,F
CAMTA2,GO:0008134,F
CCND1,GO:0008134,F
CCNT1,GO:0008134,F
CD34,GO:0008134,F
CDK12,GO:0008134,F
CDK13,GO:0008134,F
CDK9,GO:0008134,F
CEBPA,GO:0008134,F
CEBPG,GO:0008134,F
CENPF,GO:0008134,F
CHCHD2,GO:0008134,F
CNOT7,GO:0008134,F
CREBBP,GO:0008134,F
CREG1,GO:0008134,F
CSDC2,GO:0008134,F
CSNK2B,GO:0008134,F
CTBP1,GO:0008134,F
CTNNB1,GO:0008134,F
CXXC5,GO:0008134,F
DACT2,GO:0008134,F
DDIT3,GO:0008134,F
DDX3X,GO:0008134,F
DR1,GO:0008134,F
DRAP1,GO:0008134,F
DRG1,GO:0008134,F
E2F1,GO:0008134,F
E2F2,GO:0008134,F
E2F3,GO:0008134,F
E2F4,GO:0008134,F
E2F5,GO:0008134,F
E2F6,GO:0008134,F
E2F7,GO:0008134,F
E2F8,GO:0008134,F
ELMSAN1,GO:0008134,F
ENPP2,GO:0008134,F
EP300,GO:0008134,F
EPAS1,GO:0008134,F
ERCC3,GO:0008134,F
ESR1,GO:0008134,F
ESRRB,GO:0008134,F
ETS1,GO:0008134,F
EYA2,GO:0008134,F
FHL2,GO:0008134,F
FIGLA,GO:0008134,F
FLNA,GO:0008134,F
FOSB,GO:0008134,F
FOS,GO:0008134,F
FOXA1,GO:0008134,F
FOXA2,GO:0008134,F
FOXA3,GO:0008134,F
FOXC1,GO:0008134,F
FOXF2,GO:0008134,F
FOXO1,GO:0008134,F
FOXO3,GO:0008134,F
FOXO4,GO:0008134,F
FOXO6,GO:0008134,F
GATA2,GO:0008134,F
GATA3,GO:0008134,F
GATA4,GO:0008134,F
GATA6,GO:0008134,F
GCM1,GO:0008134,F
GLI2,GO:0008134,F
GPX3,GO:0008134,F
GTF2A1,GO:0008134,F
GTF2A2,GO:0008134,F
GTF2B,GO:0008134,F
GTF2F1,GO:0008134,F
HAND1,GO:0008134,F
HAND2,GO:0008134,F
HDAC11,GO:0008134,F
HDAC1,GO:0008134,F
HDAC2,GO:0008134,F
HDAC3,GO:0008134,F
HDAC4,GO:0008134,F
HDAC5,GO:0008134,F
HDAC8,GO:0008134,F
HDAC9,GO:0008134,F
HELT,GO:0008134,F
HES1,GO:0008134,F
HES4,GO:0008134,F
HES5,GO:0008134,F
HES6,GO:0008134,F
HES7,GO:0008134,F
HEY1,GO:0008134,F
HEY2,GO:0008134,F
HEYL,GO:0008134,F
HHEX,GO:0008134,F
HIF1A,GO:0008134,F
HMGA1,GO:0008134,F
HMGA2,GO:0008134,F
HMGB1,GO:0008134,F
HMGB2,GO:0008134,F
HNRNPD,GO:0008134,F
HOXA7,GO:0008134,F
HYAL1,GO:0008134,F
ID1,GO:0008134,F
ID2,GO:0008134,F
ID3,GO:0008134,F
ID4,GO:0008134,F
IFI16,GO:0008134,F
IGHMBP2,GO:0008134,F
INSIG2,GO:0008134,F
IRF4,GO:0008134,F
JARID2,GO:0008134,F
JUNB,GO:0008134,F
JUND,GO:0008134,F
JUN,GO:0008134,F
KAT2A,GO:0008134,F
KAT2B,GO:0008134,F
KAT6A,GO:0008134,F
KAT6B,GO:0008134,F
KAT8,GO:0008134,F
KCTD1,GO:0008134,F
KDM1A,GO:0008134,F
KEAP1,GO:0008134,F
KLF5,GO:0008134,F
LCOR,GO:0008134,F
LMO4,GO:0008134,F
MAFB,GO:0008134,F
MAPK1,GO:0008134,F
MAPK9,GO:0008134,F
MDFIC,GO:0008134,F
MDFI,GO:0008134,F
MECP2,GO:0008134,F
MED19,GO:0008134,F
MED1,GO:0008134,F
MED25,GO:0008134,F
MED6,GO:0008134,F
MEIS2,GO:0008134,F
METTL23,GO:0008134,F
MLX,GO:0008134,F
MLXIPL,GO:0008134,F
MSX2,GO:0008134,F
MYBBP1A,GO:0008134,F
MYC,GO:0008134,F
MYOCD,GO:0008134,F
NAAA,GO:0008134,F
NAB1,GO:0008134,F
NAB2,GO:0008134,F
NBN,GO:0008134,F
NEUROD1,GO:0008134,F
NFAT5,GO:0008134,F
NFATC1,GO:0008134,F
NFATC2,GO:0008134,F
NFATC3,GO:0008134,F
NFATC4,GO:0008134,F
NFIA,GO:0008134,F
NFKB1,GO:0008134,F
NFKBIA,GO:0008134,F
NFYC,GO:0008134,F
NIF3L1,GO:0008134,F
NKX2-2,GO:0008134,F
NKX2-5,GO:0008134,F
NKX3-1,GO:0008134,F
NLK,GO:0008134,F
NLRP3,GO:0008134,F
NOLC1,GO:0008134,F
NPM1,GO:0008134,F
NR0B1,GO:0008134,F
NR0B2,GO:0008134,F
NR1D1,GO:0008134,F
NR1D2,GO:0008134,F
NR1H2,GO:0008134,F
NR1H3,GO:0008134,F
NR1H4,GO:0008134,F
NR1I2,GO:0008134,F
NR1I3,GO:0008134,F
NUCKS1,GO:0008134,F
PARD6A,GO:0008134,F
PARK7,GO:0008134,F
PARP1,GO:0008134,F
PAX2,GO:0008134,F
PAX6,GO:0008134,F
PAXBP1,GO:0008134,F
PBX2,GO:0008134,F
PDCD11,GO:0008134,F
PELP1,GO:0008134,F
PER1,GO:0008134,F
PER2,GO:0008134,F
PER3,GO:0008134,F
PIAS2,GO:0008134,F
PIK3R1,GO:0008134,F
PIM1,GO:0008134,F
PITX2,GO:0008134,F
PPARA,GO:0008134,F
PPARD,GO:0008134,F
PPARGC1A,GO:0008134,F
PPARGC1B,GO:0008134,F
PPARG,GO:0008134,F
PPID,GO:0008134,F
PPP1R13B,GO:0008134,F
PPP1R13L,GO:0008134,F
PPRC1,GO:0008134,F
PRKDC,GO:0008134,F
PSMC5,GO:0008134,F
PSMD10,GO:0008134,F
PTPRN,GO:0008134,F
PURA,GO:0008134,F
PURB,GO:0008134,F
RARA,GO:0008134,F
RARB,GO:0008134,F
RARG,GO:0008134,F
RB1,GO:0008134,F
RBFOX2,GO:0008134,F
RBL1,GO:0008134,F
RBPJ,GO:0008134,F
RBX1,GO:0008134,F
RCOR1,GO:0008134,F
RCOR2,GO:0008134,F
RCOR3,GO:0008134,F
RELA,GO:0008134,F
REST,GO:0008134,F
RNF19A,GO:0008134,F
RNF4,GO:0008134,F
RORA,GO:0008134,F
RORB,GO:0008134,F
RPS3,GO:0008134,F
SALL4,GO:0008134,F
SDR16C5,GO:0008134,F
SETD1A,GO:0008134,F
SIRT1,GO:0008134,F
SIRT2,GO:0008134,F
SIX2,GO:0008134,F
SLC26A5,GO:0008134,F
SMAD2,GO:0008134,F
SMAD3,GO:0008134,F
SMARCA1,GO:0008134,F
SMARCA4,GO:0008134,F
SMARCD3,GO:0008134,F
SNF8,GO:0008134,F
SORBS3,GO:0008134,F
SOST,GO:0008134,F
SOX10,GO:0008134,F
SOX17,GO:0008134,F
SOX8,GO:0008134,F
SP1,GO:0008134,F
SRF,GO:0008134,F
SRY,GO:0008134,F
STAT3,GO:0008134,F
STK36,GO:0008134,F
STK4,GO:0008134,F
SUFU,GO:0008134,F
SUMO1,GO:0008134,F
TAF11,GO:0008134,F
TAF12,GO:0008134,F
TAF1,GO:0008134,F
TAF4B,GO:0008134,F
TAF4,GO:0008134,F
TAF7,GO:0008134,F
TAF7L,GO:0008134,F
TAF9B,GO:0008134,F
TAF9,GO:0008134,F
TBL1X,GO:0008134,F
TBP,GO:0008134,F
TBPL1,GO:0008134,F
TBPL2,GO:0008134,F
TBX5,GO:0008134,F
TCF12,GO:0008134,F
TCF3,GO:0008134,F
TCF7L2,GO:0008134,F
TDG,GO:0008134,F
TFCP2,GO:0008134,F
TFDP1,GO:0008134,F
TFDP2,GO:0008134,F
THRA,GO:0008134,F
THRB,GO:0008134,F
TLE1,GO:0008134,F
TMEM173,GO:0008134,F
TNFRSF10A,GO:0008134,F
TP53,GO:0008134,F
TP73,GO:0008134,F
TRAPPC2,GO:0008134,F
TRERF1,GO:0008134,F
TRIB1,GO:0008134,F
