gene,GO.term,type
RARB,GO:0000122,P
RARG,GO:0000122,P
RB1,GO:0000122,P
RBBP7,GO:0000122,P
RBL1,GO:0000122,P
RBM10,GO:0000122,P
RBPJ,GO:0000122,P
RCOR1,GO:0000122,P
RELA,GO:0000122,P
RELB,GO:0000122,P
REL,GO:0000122,P
REST,GO:0000122,P
RFC1,GO:0000122,P
RFX5,GO:0000122,P
RIF1,GO:0000122,P
RIPPLY1,GO:0000122,P
RIPPLY2,GO:0000122,P
RIPPLY3,GO:0000122,P
RITA1,GO:0000122,P
RLIM,GO:0000122,P
RNF2,GO:0000122,P
RORC,GO:0000122,P
RPL10,GO:0000122,P
RPL23,GO:0000122,P
RPS14,GO:0000122,P
RPS27A,GO:0000122,P
RREB1,GO:0000122,P
RTF1,GO:0000122,P
RUNX1,GO:0000122,P
RUNX3,GO:0000122,P
RXRA,GO:0000122,P
RYBP,GO:0000122,P
S100A1,GO:0000122,P
SALL1,GO:0000122,P
SALL2,GO:0000122,P
SALL4,GO:0000122,P
SAP130,GO:0000122,P
SAP30,GO:0000122,P
SARS,GO:0000122,P
SATB1,GO:0000122,P
SATB2,GO:0000122,P
SCGB1A1,GO:0000122,P
SDR16C5,GO:0000122,P
SEMA4D,GO:0000122,P
SFPQ,GO:0000122,P
SHH,GO:0000122,P
SHOX2,GO:0000122,P
SIM2,GO:0000122,P
SIN3A,GO:0000122,P
SIN3B,GO:0000122,P
SIRT1,GO:0000122,P
SIRT2,GO:0000122,P
SIRT7,GO:0000122,P
SIX1,GO:0000122,P
SKI,GO:0000122,P
SKIL,GO:0000122,P
SLA2,GO:0000122,P
SMAD2,GO:0000122,P
SMAD3,GO:0000122,P
SMAD4,GO:0000122,P
SMAD5,GO:0000122,P
SMAD7,GO:0000122,P
SMARCA2,GO:0000122,P
SMARCA4,GO:0000122,P
SMO,GO:0000122,P
SMURF2,GO:0000122,P
SMYD2,GO:0000122,P
SNAI1,GO:0000122,P
SNAI2,GO:0000122,P
SNAI3,GO:0000122,P
SNCA,GO:0000122,P
SNW1,GO:0000122,P
SORBS3,GO:0000122,P
SOX11,GO:0000122,P
SOX14,GO:0000122,P
SOX15,GO:0000122,P
SOX17,GO:0000122,P
SOX18,GO:0000122,P
SOX21,GO:0000122,P
SOX2,GO:0000122,P
SOX6,GO:0000122,P
SOX7,GO:0000122,P
SP100,GO:0000122,P
SP2,GO:0000122,P
SP3,GO:0000122,P
SP5,GO:0000122,P
SPDEF,GO:0000122,P
SPEN,GO:0000122,P
SPI1,GO:0000122,P
SQSTM1,GO:0000122,P
SREBF1,GO:0000122,P
SREBF2,GO:0000122,P
SRY,GO:0000122,P
STAT1,GO:0000122,P
STAT3,GO:0000122,P
STAT6,GO:0000122,P
STRAP,GO:0000122,P
SUDS3,GO:0000122,P
SUFU,GO:0000122,P
SUMO1,GO:0000122,P
SUPT4H1,GO:0000122,P
SUPT5H,GO:0000122,P
SUV39H1,GO:0000122,P
SUV39H2,GO:0000122,P
SUZ12,GO:0000122,P
TAF3,GO:0000122,P
TAF7,GO:0000122,P
TAF9B,GO:0000122,P
TAGLN3,GO:0000122,P
TAL1,GO:0000122,P
TBL1X,GO:0000122,P
TBL1XR1,GO:0000122,P
TBX15,GO:0000122,P
TBX20,GO:0000122,P
TBX21,GO:0000122,P
TBX22,GO:0000122,P
TBX2,GO:0000122,P
TBX3,GO:0000122,P
TBX6,GO:0000122,P
TCEAL1,GO:0000122,P
TCERG1,GO:0000122,P
TCF21,GO:0000122,P
TCF25,GO:0000122,P
TCF3,GO:0000122,P
TCF7,GO:0000122,P
TCF7L2,GO:0000122,P
TCFL5,GO:0000122,P
TCP10L,GO:0000122,P
TDG,GO:0000122,P
TENM2,GO:0000122,P
TFAP2A,GO:0000122,P
TFAP2B,GO:0000122,P
TFAP2C,GO:0000122,P
TFCP2L1,GO:0000122,P
TGFB1,GO:0000122,P
TGIF1,GO:0000122,P
TGIF2,GO:0000122,P
T,GO:0000122,P
THAP11,GO:0000122,P
THAP1,GO:0000122,P
THRA,GO:0000122,P
THRB,GO:0000122,P
TIMELESS,GO:0000122,P
TLE4,GO:0000122,P
TMPRSS6,GO:0000122,P
TNF,GO:0000122,P
TP53,GO:0000122,P
TPR,GO:0000122,P
TRAF6,GO:0000122,P
TRIB3,GO:0000122,P
TRIM27,GO:0000122,P
TRIM28,GO:0000122,P
TRIM29,GO:0000122,P
TRIM33,GO:0000122,P
TRIM37,GO:0000122,P
TRPS1,GO:0000122,P
TRPV1,GO:0000122,P
TRPV4,GO:0000122,P
TSC22D3,GO:0000122,P
TSHZ1,GO:0000122,P
TSHZ2,GO:0000122,P
TSHZ3,GO:0000122,P
TWIST1,GO:0000122,P
TXN,GO:0000122,P
TXNIP,GO:0000122,P
UBA52,GO:0000122,P
UBB,GO:0000122,P
UBC,GO:0000122,P
UBE2D1,GO:0000122,P
UBE2D3,GO:0000122,P
UBE2I,GO:0000122,P
UHRF1,GO:0000122,P
URI1,GO:0000122,P
USP2,GO:0000122,P
USP3,GO:0000122,P
USP9X,GO:0000122,P
UXT,GO:0000122,P
VAX1,GO:0000122,P
VAX2,GO:0000122,P
VDR,GO:0000122,P
VEGFA,GO:0000122,P
VHL,GO:0000122,P
VLDLR,GO:0000122,P
VPS72,GO:0000122,P
WDTC1,GO:0000122,P
WFS1,GO:0000122,P
WNT10B,GO:0000122,P
WT1,GO:0000122,P
WWC1,GO:0000122,P
WWC2,GO:0000122,P
WWC3,GO:0000122,P
WWOX,GO:0000122,P
WWP2,GO:0000122,P
WWTR1,GO:0000122,P
XPO1,GO:0000122,P
YBX1,GO:0000122,P
YBX3,GO:0000122,P
YEATS2,GO:0000122,P
YY1,GO:0000122,P
ZBTB14,GO:0000122,P
ZBTB16,GO:0000122,P
ZBTB18,GO:0000122,P
ZBTB1,GO:0000122,P
ZBTB20,GO:0000122,P
ZBTB24,GO:0000122,P
ZBTB2,GO:0000122,P
ZBTB32,GO:0000122,P
ZBTB4,GO:0000122,P
ZBTB5,GO:0000122,P
ZBTB7A,GO:0000122,P
ZBTB7B,GO:0000122,P
ZC3H8,GO:0000122,P
ZEB1,GO:0000122,P
ZEB2,GO:0000122,P
ZFHX2,GO:0000122,P
ZFHX3,GO:0000122,P
ZFHX4,GO:0000122,P
ZFP36,GO:0000122,P
ZFP90,GO:0000122,P
ZFPM1,GO:0000122,P
ZFPM2,GO:0000122,P
ZGPAT,GO:0000122,P
ZHX1,GO:0000122,P
ZHX2,GO:0000122,P
ZHX3,GO:0000122,P
ZKSCAN3,GO:0000122,P
ZNF136,GO:0000122,P
ZNF140,GO:0000122,P
ZNF148,GO:0000122,P
ZNF157,GO:0000122,P
ZNF174,GO:0000122,P
ZNF175,GO:0000122,P
ZNF177,GO:0000122,P
ZNF189,GO:0000122,P
ZNF202,GO:0000122,P
ZNF205,GO:0000122,P
ZNF217,GO:0000122,P
ZNF219,GO:0000122,P
ZNF224,GO:0000122,P
ZNF239,GO:0000122,P
ZNF254,GO:0000122,P
ZNF263,GO:0000122,P
ZNF268,GO:0000122,P
ZNF281,GO:0000122,P
ZNF296,GO:0000122,P
ZNF345,GO:0000122,P
ZNF350,GO:0000122,P
ZNF354A,GO:0000122,P
ZNF354B,GO:0000122,P
ZNF366,GO:0000122,P
ZNF431,GO:0000122,P
ZNF496,GO:0000122,P
ZNF497,GO:0000122,P
ZNF501,GO:0000122,P
ZNF536,GO:0000122,P
ZNF564,GO:0000122,P
ZNF568,GO:0000122,P
ZNF589,GO:0000122,P
ZNF608,GO:0000122,P
ZNF613,GO:0000122,P
ZNF649,GO:0000122,P
ZNF668,GO:0000122,P
ZNF675,GO:0000122,P
ZNF691,GO:0000122,P
ZNF746,GO:0000122,P
ZNF835,GO:0000122,P
ZNF8,GO:0000122,P
ARHGEF2,GO:0000132,P
BCCIP,GO:0000132,P
CDK5RAP2,GO:0000132,P
CENPA,GO:0000132,P
DCTN1,GO:0000132,P
DYNLT1,GO:0000132,P
FGF10,GO:0000132,P
GPSM2,GO:0000132,P
HTT,GO:0000132,P
MCPH1,GO:0000132,P
NDC80,GO:0000132,P
NDE1,GO:0000132,P
NDEL1,GO:0000132,P
NSFL1C,GO:0000132,P
NUMA1,GO:0000132,P
PAFAH1B1,GO:0000132,P
PAX6,GO:0000132,P
SAPCD2,GO:0000132,P
SPDL1,GO:0000132,P
SPRY1,GO:0000132,P
SPRY2,GO:0000132,P
UBXN2B,GO:0000132,P
ZW10,GO:0000132,P
ACTN2,GO:0000165,P
AKAP9,GO:0000165,P
ANGPT1,GO:0000165,P
ARAF,GO:0000165,P
ARTN,GO:0000165,P
BRAF,GO:0000165,P
BRAP,GO:0000165,P
BTC,GO:0000165,P
CALM1,GO:0000165,P
CAMK2A,GO:0000165,P
CAMK2B,GO:0000165,P
CAMK2D,GO:0000165,P
CAMK2G,GO:0000165,P
CAMKK2,GO:0000165,P
CCL2,GO:0000165,P
CCL3,GO:0000165,P
CCL5,GO:0000165,P
CCR5,GO:0000165,P
CSF2,GO:0000165,P
CSF2RA,GO:0000165,P
CSF2RB,GO:0000165,P
CUL3,GO:0000165,P
DAB2IP,GO:0000165,P
DLG4,GO:0000165,P
DUSP5,GO:0000165,P
DUSP6,GO:0000165,P
DUSP7,GO:0000165,P
DUSP9,GO:0000165,P
EGF,GO:0000165,P
EGFR,GO:0000165,P
ERBB2,GO:0000165,P
ERBB3,GO:0000165,P
ERBB4,GO:0000165,P
EREG,GO:0000165,P
FGF10,GO:0000165,P
FGF13,GO:0000165,P
FGF16,GO:0000165,P
FGF17,GO:0000165,P
FGF18,GO:0000165,P
FGF19,GO:0000165,P
FGF1,GO:0000165,P
FGF20,GO:0000165,P
FGF22,GO:0000165,P
FGF23,GO:0000165,P
FGF2,GO:0000165,P
FGF3,GO:0000165,P
FGF4,GO:0000165,P
FGF5,GO:0000165,P
FGF6,GO:0000165,P
FGF7,GO:0000165,P
FGF8,GO:0000165,P
FGF9,GO:0000165,P
FGFR1,GO:0000165,P
FGFR2,GO:0000165,P
FGFR3,GO:0000165,P
FGFR4,GO:0000165,P
FLT3,GO:0000165,P
FLT3LG,GO:0000165,P
FPGT-TNNI3K,GO:0000165,P
FRS2,GO:0000165,P
FRS3,GO:0000165,P
FYN,GO:0000165,P
GDNF,GO:0000165,P
GFRA1,GO:0000165,P
GFRA2,GO:0000165,P
GFRA3,GO:0000165,P
GFRA4,GO:0000165,P
GRB2,GO:0000165,P
GRIN1,GO:0000165,P
GRIN2A,GO:0000165,P
GRIN2B,GO:0000165,P
GRIN2C,GO:0000165,P
GRIN2D,GO:0000165,P
HBEGF,GO:0000165,P
HGF,GO:0000165,P
HRAS,GO:0000165,P
HSF1,GO:0000165,P
IL17RD,GO:0000165,P
IL18,GO:0000165,P
IL1B,GO:0000165,P
IL2,GO:0000165,P
IL2RA,GO:0000165,P
IL2RB,GO:0000165,P
IL2RG,GO:0000165,P
IL31RA,GO:0000165,P
IL3,GO:0000165,P
IL3RA,GO:0000165,P
IL5,GO:0000165,P
IL5RA,GO:0000165,P
ILK,GO:0000165,P
INS,GO:0000165,P
IRS1,GO:0000165,P
IRS2,GO:0000165,P
ITPKB,GO:0000165,P
JAK1,GO:0000165,P
JAK2,GO:0000165,P
JAK3,GO:0000165,P
KBTBD7,GO:0000165,P
KIT,GO:0000165,P
KITLG,GO:0000165,P
KLB,GO:0000165,P
KL,GO:0000165,P
KRAS,GO:0000165,P
KSR1,GO:0000165,P
LAMTOR2,GO:0000165,P
LAMTOR3,GO:0000165,P
LAT,GO:0000165,P
LRRK2,GO:0000165,P
MAP2K1,GO:0000165,P
MAP2K2,GO:0000165,P
MAP2K6,GO:0000165,P
MAP3K10,GO:0000165,P
MAP3K11,GO:0000165,P
MAP3K12,GO:0000165,P
MAP3K13,GO:0000165,P
MAP3K14,GO:0000165,P
MAP3K15,GO:0000165,P
MAP3K1,GO:0000165,P
MAP3K3,GO:0000165,P
MAP3K4,GO:0000165,P
MAP3K5,GO:0000165,P
MAP3K7CL,GO:0000165,P
MAP3K9,GO:0000165,P
MAP4K4,GO:0000165,P
MAPK12,GO:0000165,P
MAPK15,GO:0000165,P
MAPK1,GO:0000165,P
MAPK3,GO:0000165,P
MAPK4,GO:0000165,P
MAPK6,GO:0000165,P
MAPK7,GO:0000165,P
MAPKAPK2,GO:0000165,P
MAPKAPK3,GO:0000165,P
MAPKAPK5,GO:0000165,P
MARK3,GO:0000165,P
MBP,GO:0000165,P
MEF2A,GO:0000165,P
MEF2C,GO:0000165,P
MEN1,GO:0000165,P
MET,GO:0000165,P
MINK1,GO:0000165,P
MLKL,GO:0000165,P
MOS,GO:0000165,P
MYC,GO:0000165,P
NCAM1,GO:0000165,P
NEFL,GO:0000165,P
NF1,GO:0000165,P
NLK,GO:0000165,P
NRAS,GO:0000165,P
NRG1,GO:0000165,P
NRG2,GO:0000165,P
NRG4,GO:0000165,P
NRK,GO:0000165,P
NRTN,GO:0000165,P
PABPN1,GO:0000165,P
PAK1,GO:0000165,P
PAK3,GO:0000165,P
PAQR3,GO:0000165,P
PDGFA,GO:0000165,P
PDGFB,GO:0000165,P
PDGFRA,GO:0000165,P
PDGFRB,GO:0000165,P
PEA15,GO:0000165,P
PEBP1,GO:0000165,P
PLVAP,GO:0000165,P
POU4F2,GO:0000165,P
PPM1L,GO:0000165,P
PPP5C,GO:0000165,P
PSPN,GO:0000165,P
PTK2B,GO:0000165,P
PTK2,GO:0000165,P
PTPRA,GO:0000165,P
RAF1,GO:0000165,P
RANBP9,GO:0000165,P
RAPGEF2,GO:0000165,P
RASA1,GO:0000165,P
RASA2,GO:0000165,P
RASA3,GO:0000165,P
RASA4,GO:0000165,P
RASAL1,GO:0000165,P
RASAL2,GO:0000165,P
RASAL3,GO:0000165,P
RASGEF1A,GO:0000165,P
RASGRF1,GO:0000165,P
RASGRF2,GO:0000165,P
RASGRP1,GO:0000165,P
RASGRP3,GO:0000165,P
RASGRP4,GO:0000165,P
RBX1,GO:0000165,P
RET,GO:0000165,P
RHBDD3,GO:0000165,P
RIPK1,GO:0000165,P
RIPK2,GO:0000165,P
RIT2,GO:0000165,P
SCG2,GO:0000165,P
SETX,GO:0000165,P
SHANK3,GO:0000165,P
SHC1,GO:0000165,P
SHC2,GO:0000165,P
SHC3,GO:0000165,P
SOS1,GO:0000165,P
SPRED1,GO:0000165,P
SPTA1,GO:0000165,P
SPTAN1,GO:0000165,P
SPTB,GO:0000165,P
SPTBN1,GO:0000165,P
SPTBN2,GO:0000165,P
SPTBN4,GO:0000165,P
SPTBN5,GO:0000165,P
STK24,GO:0000165,P
STK25,GO:0000165,P
STK26,GO:0000165,P
STRADA,GO:0000165,P
STRADB,GO:0000165,P
SYNGAP1,GO:0000165,P
TAOK3,GO:0000165,P
TEK,GO:0000165,P
TGFB1,GO:0000165,P
TNF,GO:0000165,P
TNIK,GO:0000165,P
WDR83,GO:0000165,P
YWHAB,GO:0000165,P
YWHAE,GO:0000165,P
ZFP36,GO:0000165,P
ZFP36L1,GO:0000165,P
CASC3,GO:0000184,P
CTIF,GO:0000184,P
DCP1A,GO:0000184,P
DCP1B,GO:0000184,P
DCP2,GO:0000184,P
EIF3E,GO:0000184,P
EIF4A3,GO:0000184,P
EIF4G1,GO:0000184,P
ETF1,GO:0000184,P
EXOSC10,GO:0000184,P
GSPT1,GO:0000184,P
GSPT2,GO:0000184,P
HELZ2,GO:0000184,P
MAGOHB,GO:0000184,P
MAGOH,GO:0000184,P
NCBP1,GO:0000184,P
NCBP2,GO:0000184,P
PABPC1,GO:0000184,P
PARN,GO:0000184,P
PNRC2,GO:0000184,P
PPP2CA,GO:0000184,P
PPP2R1A,GO:0000184,P
PPP2R2A,GO:0000184,P
PYM1,GO:0000184,P
RBM8A,GO:0000184,P
RNPS1,GO:0000184,P
RPL10A,GO:0000184,P
RPL10,GO:0000184,P
RPL11,GO:0000184,P
RPL12,GO:0000184,P
RPL13A,GO:0000184,P
RPL13,GO:0000184,P
RPL14,GO:0000184,P
RPL15,GO:0000184,P
RPL17,GO:0000184,P
RPL18A,GO:0000184,P
RPL18,GO:0000184,P
RPL19,GO:0000184,P
RPL21,GO:0000184,P
RPL22,GO:0000184,P
RPL23A,GO:0000184,P
RPL23,GO:0000184,P
RPL24,GO:0000184,P
RPL26,GO:0000184,P
RPL27A,GO:0000184,P
RPL27,GO:0000184,P
RPL28,GO:0000184,P
RPL29,GO:0000184,P
RPL30,GO:0000184,P
RPL31,GO:0000184,P
RPL32,GO:0000184,P
RPL34,GO:0000184,P
RPL35A,GO:0000184,P
RPL35,GO:0000184,P
RPL36A,GO:0000184,P
RPL36,GO:0000184,P
RPL37A,GO:0000184,P
RPL37,GO:0000184,P
RPL38,GO:0000184,P
RPL39,GO:0000184,P
RPL3,GO:0000184,P
RPL41,GO:0000184,P
RPL4,GO:0000184,P
RPL5,GO:0000184,P
RPL6,GO:0000184,P
RPL7A,GO:0000184,P
RPL7,GO:0000184,P
RPL8,GO:0000184,P
RPL9,GO:0000184,P
RPLP0,GO:0000184,P
RPLP1,GO:0000184,P
RPLP2,GO:0000184,P
RPS10,GO:0000184,P
RPS11,GO:0000184,P
RPS12,GO:0000184,P
RPS13,GO:0000184,P
RPS14,GO:0000184,P
RPS15A,GO:0000184,P
RPS15,GO:0000184,P
RPS16,GO:0000184,P
RPS17,GO:0000184,P
RPS18,GO:0000184,P
RPS19,GO:0000184,P
RPS20,GO:0000184,P
RPS21,GO:0000184,P
RPS23,GO:0000184,P
RPS24,GO:0000184,P
RPS25,GO:0000184,P
RPS26,GO:0000184,P
RPS27A,GO:0000184,P
RPS27,GO:0000184,P
RPS28,GO:0000184,P
RPS29,GO:0000184,P
RPS2,GO:0000184,P
RPS3A,GO:0000184,P
RPS3,GO:0000184,P
RPS4X,GO:0000184,P
RPS4Y1,GO:0000184,P
RPS5,GO:0000184,P
RPS6,GO:0000184,P
RPS7,GO:0000184,P
RPS8,GO:0000184,P
RPS9,GO:0000184,P
RPSA,GO:0000184,P
SMG1,GO:0000184,P
SMG5,GO:0000184,P
SMG6,GO:0000184,P
SMG7,GO:0000184,P
SMG8,GO:0000184,P
SMG9,GO:0000184,P
UBA52,GO:0000184,P
UPF1,GO:0000184,P
UPF2,GO:0000184,P
UPF3A,GO:0000184,P
UPF3B,GO:0000184,P
ADAM9,GO:0000186,P
ADORA1,GO:0000186,P
ARAF,GO:0000186,P
BMP4,GO:0000186,P
BRAF,GO:0000186,P
CARTPT,GO:0000186,P
CRK,GO:0000186,P
CRKL,GO:0000186,P
EGF,GO:0000186,P
EGFR,GO:0000186,P
EIF2AK2,GO:0000186,P
F2R,GO:0000186,P
FRS2,GO:0000186,P
GADD45B,GO:0000186,P
GRM1,GO:0000186,P
JAK2,GO:0000186,P
KIDINS220,GO:0000186,P
LAMTOR2,GO:0000186,P
LAMTOR3,GO:0000186,P
LRRK2,GO:0000186,P
MAP3K12,GO:0000186,P
MAP3K13,GO:0000186,P
MAP3K14,GO:0000186,P
MAP3K15,GO:0000186,P
MAP3K1,GO:0000186,P
MAP3K2,GO:0000186,P
MAP3K3,GO:0000186,P
MAP3K4,GO:0000186,P
MAP3K5,GO:0000186,P
MAP3K6,GO:0000186,P
MAP3K7,GO:0000186,P
MAP3K8,GO:0000186,P
MOS,GO:0000186,P
NGF,GO:0000186,P
NTRK1,GO:0000186,P
PSEN1,GO:0000186,P
RAF1,GO:0000186,P
RAPGEF1,GO:0000186,P
TAOK1,GO:0000186,P
TAOK2,GO:0000186,P
TAOK3,GO:0000186,P
TGFBR1,GO:0000186,P
ADORA2B,GO:0000187,P
ADRA2B,GO:0000187,P
ALK,GO:0000187,P
ARRB1,GO:0000187,P
AVPI1,GO:0000187,P
BMP2,GO:0000187,P
C1QTNF2,GO:0000187,P
C5AR1,GO:0000187,P
C5,GO:0000187,P
CD74,GO:0000187,P
CD81,GO:0000187,P
CDK1,GO:0000187,P
CHRNA7,GO:0000187,P
CSPG4,GO:0000187,P
CXCR4,GO:0000187,P
DRD4,GO:0000187,P
DUSP5,GO:0000187,P
DUSP6,GO:0000187,P
DUSP7,GO:0000187,P
DUSP9,GO:0000187,P
EGF,GO:0000187,P
ERP29,GO:0000187,P
FGF10,GO:0000187,P
FGF1,GO:0000187,P
FGF2,GO:0000187,P
FPR1,GO:0000187,P
FRS2,GO:0000187,P
GDF15,GO:0000187,P
GHR,GO:0000187,P
GHRL,GO:0000187,P
GNG3,GO:0000187,P
GRM1,GO:0000187,P
GRM4,GO:0000187,P
HGF,GO:0000187,P
IGF1,GO:0000187,P
IKBKG,GO:0000187,P
IL1B,GO:0000187,P
INSR,GO:0000187,P
IQGAP3,GO:0000187,P
IRAK1,GO:0000187,P
IRAK2,GO:0000187,P
ITGA1,GO:0000187,P
KARS,GO:0000187,P
KIT,GO:0000187,P
LPAR1,GO:0000187,P
LPAR3,GO:0000187,P
LRRK2,GO:0000187,P
MADD,GO:0000187,P
MAP2K1,GO:0000187,P
MAP2K2,GO:0000187,P
MAP2K3,GO:0000187,P
MAP2K4,GO:0000187,P
MAP2K5,GO:0000187,P
MAP2K6,GO:0000187,P
MAP2K7,GO:0000187,P
MAP3K11,GO:0000187,P
MAP3K2,GO:0000187,P
MAP3K7,GO:0000187,P
MAPK10,GO:0000187,P
MAPK11,GO:0000187,P
MAPK14,GO:0000187,P
MAPK1,GO:0000187,P
MAPK3,GO:0000187,P
MAPKAPK2,GO:0000187,P
MAPKAPK3,GO:0000187,P
MAPKAPK5,GO:0000187,P
MOS,GO:0000187,P
MUC20,GO:0000187,P
NOD1,GO:0000187,P
NOD2,GO:0000187,P
NRG1,GO:0000187,P
NTF3,GO:0000187,P
NTRK3,GO:0000187,P
P2RX7,GO:0000187,P
PAK3,GO:0000187,P
PDE6G,GO:0000187,P
PDE6H,GO:0000187,P
PEA15,GO:0000187,P
PIK3CB,GO:0000187,P
PLA2G1B,GO:0000187,P
PLCE1,GO:0000187,P
PRKAA1,GO:0000187,P
PROK1,GO:0000187,P
PROK2,GO:0000187,P
PTPN11,GO:0000187,P
PTPRC,GO:0000187,P
RET,GO:0000187,P
RIPK2,GO:0000187,P
RPS27A,GO:0000187,P
S1PR2,GO:0000187,P
SAA1,GO:0000187,P
SHC1,GO:0000187,P
SHC2,GO:0000187,P
SOD1,GO:0000187,P
STK39,GO:0000187,P
TAB1,GO:0000187,P
TAB2,GO:0000187,P
TAB3,GO:0000187,P
TAOK1,GO:0000187,P
TAOK2,GO:0000187,P
TDGF1,GO:0000187,P
TGFA,GO:0000187,P
TGFB3,GO:0000187,P
THBS1,GO:0000187,P
TLR4,GO:0000187,P
TNF,GO:0000187,P
TP73,GO:0000187,P
TRAF6,GO:0000187,P
UBA52,GO:0000187,P
UBB,GO:0000187,P
UBC,GO:0000187,P
UBE2N,GO:0000187,P
UBE2V1,GO:0000187,P
WNT5A,GO:0000187,P
CAV1,GO:0000188,P
DUSP10,GO:0000188,P
DUSP14,GO:0000188,P
DUSP16,GO:0000188,P
DUSP18,GO:0000188,P
DUSP1,GO:0000188,P
DUSP21,GO:0000188,P
DUSP22,GO:0000188,P
DUSP2,GO:0000188,P
DUSP3,GO:0000188,P
DUSP4,GO:0000188,P
DUSP5,GO:0000188,P
DUSP6,GO:0000188,P
DUSP7,GO:0000188,P
DUSP8,GO:0000188,P
DUSP9,GO:0000188,P
GPS1,GO:0000188,P
GPS2,GO:0000188,P
LAX1,GO:0000188,P
PPP2CA,GO:0000188,P
PPP2R1A,GO:0000188,P
RGS3,GO:0000188,P
RGS4,GO:0000188,P
SPRED1,GO:0000188,P
SPRED2,GO:0000188,P
AMFR,GO:0000209,P
ANKIB1,GO:0000209,P
AREL1,GO:0000209,P
ARIH1,GO:0000209,P
ARIH2,GO:0000209,P
ASB2,GO:0000209,P
BCL2,GO:0000209,P
BFAR,GO:0000209,P
BIRC2,GO:0000209,P
BLMH,GO:0000209,P
BTRC,GO:0000209,P
CBFB,GO:0000209,P
CBL,GO:0000209,P
CCNF,GO:0000209,P
CDC34,GO:0000209,P
CHFR,GO:0000209,P
CUL1,GO:0000209,P
CUL3,GO:0000209,P
DDB2,GO:0000209,P
DTL,GO:0000209,P
DTX3L,GO:0000209,P
DZIP3,GO:0000209,P
ERCC8,GO:0000209,P
FBXL12,GO:0000209,P
FBXL13,GO:0000209,P
FBXL14,GO:0000209,P
FBXL15,GO:0000209,P
FBXL16,GO:0000209,P
FBXL18,GO:0000209,P
FBXL19,GO:0000209,P
FBXL20,GO:0000209,P
FBXL21,GO:0000209,P
FBXL22,GO:0000209,P
FBXL3,GO:0000209,P
FBXL4,GO:0000209,P
FBXL5,GO:0000209,P
FBXL7,GO:0000209,P
FBXL8,GO:0000209,P
FBXO10,GO:0000209,P
FBXO11,GO:0000209,P
FBXO15,GO:0000209,P
FBXO17,GO:0000209,P
FBXO21,GO:0000209,P
FBXO22,GO:0000209,P
FBXO27,GO:0000209,P
FBXO2,GO:0000209,P
FBXO30,GO:0000209,P
FBXO31,GO:0000209,P
FBXO32,GO:0000209,P
FBXO40,GO:0000209,P
FBXO41,GO:0000209,P
FBXO44,GO:0000209,P
FBXO4,GO:0000209,P
FBXO6,GO:0000209,P
FBXO7,GO:0000209,P
FBXO9,GO:0000209,P
FBXW10,GO:0000209,P
FBXW11,GO:0000209,P
FBXW12,GO:0000209,P
FBXW2,GO:0000209,P
FBXW4,GO:0000209,P
FBXW5,GO:0000209,P
FBXW7,GO:0000209,P
FBXW8,GO:0000209,P
FBXW9,GO:0000209,P
HACE1,GO:0000209,P
HDAC6,GO:0000209,P
HECTD2,GO:0000209,P
HECW1,GO:0000209,P
HECW2,GO:0000209,P
HERC5,GO:0000209,P
HERC6,GO:0000209,P
HUWE1,GO:0000209,P
ITCH,GO:0000209,P
KLHL42,GO:0000209,P
LMO7,GO:0000209,P
LNPEP,GO:0000209,P
LONRF1,GO:0000209,P
LRSAM1,GO:0000209,P
MARCH1,GO:0000209,P
MARCH5,GO:0000209,P
MARCH8,GO:0000209,P
MIB2,GO:0000209,P
MKRN1,GO:0000209,P
MYLIP,GO:0000209,P
NEDD4,GO:0000209,P
NEDD4L,GO:0000209,P
NHLRC1,GO:0000209,P
NHLRC3,GO:0000209,P
NPEPPS,GO:0000209,P
PELI1,GO:0000209,P
PELI2,GO:0000209,P
PELI3,GO:0000209,P
PPIL2,GO:0000209,P
PRPF19,GO:0000209,P
RBBP6,GO:0000209,P
RBCK1,GO:0000209,P
RBX1,GO:0000209,P
RC3H1,GO:0000209,P
RC3H2,GO:0000209,P
RLIM,GO:0000209,P
RMND5A,GO:0000209,P
RNF114,GO:0000209,P
RNF115,GO:0000209,P
RNF125,GO:0000209,P
RNF144A,GO:0000209,P
RNF144B,GO:0000209,P
RNF14,GO:0000209,P
RNF167,GO:0000209,P
RNF183,GO:0000209,P
RNF19A,GO:0000209,P
RNF19B,GO:0000209,P
RNF20,GO:0000209,P
RNF213,GO:0000209,P
RNF217,GO:0000209,P
RNF31,GO:0000209,P
RNF41,GO:0000209,P
RPS27A,GO:0000209,P
RUSC1,GO:0000209,P
SASH1,GO:0000209,P
SHPRH,GO:0000209,P
SIAH1,GO:0000209,P
SIAH2,GO:0000209,P
SKP1,GO:0000209,P
SKP2,GO:0000209,P
SMURF1,GO:0000209,P
SMURF2,GO:0000209,P
SPSB1,GO:0000209,P
STUB1,GO:0000209,P
TAF1,GO:0000209,P
THOP1,GO:0000209,P
TMEM129,GO:0000209,P
TNKS2,GO:0000209,P
TNKS,GO:0000209,P
TOPORS,GO:0000209,P
TPP2,GO:0000209,P
TRAF6,GO:0000209,P
TRIM21,GO:0000209,P
TRIM2,GO:0000209,P
TRIM32,GO:0000209,P
TRIM36,GO:0000209,P
TRIM3,GO:0000209,P
